X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
53.0,13.0,79.0,78.0,27.0,33.0,4.0,10.0,14.0,29.0,17.0,74.0,43.0,20.0,45.0,11.0,33.0,71.0,57.0,47.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,1.0,0.0,0.0
71.0,9.0,56.0,2.0,42.0,79.0,74.0,89.0,65.0,37.0,11.0,72.0,20.0,13.0,61.0,68.0,10.0,15.0,40.0,18.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,2.0,0.0,0.0
88.0,47.0,90.0,106.0,42.0,64.0,41.0,59.0,60.0,44.0,23.0,18.0,42.0,2.0,29.0,40.0,63.0,42.0,27.0,22.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,3.0,0.0,0.0
14.0,34.0,6.0,94.0,44.0,25.0,60.0,31.0,11.0,6.0,49.0,22.0,43.0,11.0,20.0,15.0,43.0,30.0,48.0,37.0,2.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,4.0,0.0,0.0
58.0,40.0,4.0,97.0,8.0,51.0,90.0,93.0,48.0,33.0,68.0,56.0,43.0,7.0,38.0,7.0,49.0,71.0,60.0,68.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,5.0,0.0,0.0
83.0,7.0,6.0,36.0,25.0,10.0,20.0,32.0,66.0,22.0,51.0,14.0,56.0,27.0,20.0,63.0,25.0,49.0,40.0,78.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,6.0,0.0,0.0
14.0,74.0,37.0,77.0,68.0,89.0,20.0,11.0,43.0,52.0,11.0,35.0,36.0,78.0,61.0,65.0,2.0,12.0,37.0,80.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,7.0,0.0,0.0
58.0,30.0,81.0,4.0,56.0,83.0,92.0,27.0,35.0,33.0,65.0,52.0,5.0,27.0,39.0,15.0,25.0,4.0,57.0,72.0,1.0,1,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,8.0,1.0,0.0
38.0,9.0,84.0,105.0,29.0,37.0,60.0,70.0,66.0,64.0,81.0,42.0,3.0,32.0,16.0,35.0,29.0,11.0,30.0,7.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,9.0,1.0,0.0
79.0,35.0,71.0,77.0,53.0,41.0,78.0,29.0,34.0,13.0,5.0,18.0,24.0,14.0,61.0,22.0,79.0,56.0,64.0,25.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,0.0,0.0,10.0,1.0,0.0
26.0,30.0,88.0,67.0,38.0,47.0,20.0,14.0,34.0,16.0,65.0,50.0,43.0,57.0,3.0,48.0,9.0,52.0,57.0,76.0,10.0,1,0.7072269102801705,F,7.5,1.0,3,0.7072269102801705,1.0,1.0,10.0,1.0,0.9
55.0,23.0,50.0,56.0,4.0,25.0,56.0,32.0,10.0,20.0,15.0,43.0,31.0,77.0,53.0,8.0,62.0,1.0,40.0,22.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,1.0,1.0,11.0,1.0,0.9090909090909091
11.0,40.0,60.0,72.0,29.0,25.0,90.0,70.0,9.0,1.0,73.0,61.0,33.0,64.0,67.0,19.0,62.0,32.0,51.0,22.0,4.0,1,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,1.0,1.0,12.0,2.0,0.8333333333333334
40.0,34.0,43.0,34.0,44.0,74.0,31.0,10.0,65.0,67.0,19.0,68.0,71.0,34.0,55.0,11.0,46.0,91.0,44.0,2.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,1.0,1.0,13.0,2.0,0.8461538461538461
98.0,29.0,29.0,32.0,31.0,51.0,23.0,29.0,82.0,51.0,36.0,77.0,79.0,34.0,3.0,65.0,82.0,80.0,32.0,84.0,9.0,1,0.7072269102801705,F,7.5,1.0,3,0.7072269102801705,2.0,2.0,13.0,2.0,0.8461538461538461
37.0,7.0,29.0,29.0,18.0,1.0,31.0,63.0,37.0,38.0,47.0,47.0,68.0,29.0,1.0,69.0,33.0,25.0,51.0,48.0,10.0,1,0.7072269102801705,F,7.5,1.0,3,0.7072269102801705,3.0,3.0,13.0,2.0,0.8461538461538461
33.0,12.0,79.0,16.0,62.0,30.0,42.0,10.0,15.0,41.0,83.0,61.0,69.0,39.0,19.0,57.0,43.0,56.0,43.0,47.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,3.0,3.0,14.0,2.0,0.8571428571428572
39.0,2.0,29.0,71.0,21.0,73.0,3.0,36.0,66.0,42.0,44.0,45.0,68.0,77.0,3.0,44.0,56.0,69.0,31.0,74.0,10.0,1,0.7072269102801705,F,7.5,1.0,3,0.7072269102801705,4.0,4.0,14.0,2.0,0.8571428571428572
96.0,5.0,25.0,3.0,13.0,1.0,29.0,48.0,57.0,18.0,44.0,58.0,67.0,4.0,20.0,65.0,10.0,46.0,46.0,86.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,15.0,2.0,0.8666666666666667
14.0,2.0,81.0,17.0,11.0,69.0,58.0,91.0,47.0,16.0,60.0,45.0,41.0,47.0,18.0,7.0,41.0,53.0,35.0,58.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,16.0,2.0,0.875
83.0,9.0,60.0,85.0,44.0,2.0,42.0,6.0,66.0,37.0,58.0,51.0,42.0,5.0,19.0,70.0,73.0,64.0,46.0,89.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,17.0,2.0,0.8823529411764706
26.0,17.0,81.0,70.0,35.0,31.0,92.0,77.0,79.0,50.0,71.0,55.0,3.0,71.0,61.0,29.0,7.0,10.0,26.0,60.0,5.0,1,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,18.0,3.0,0.8333333333333334
31.0,14.0,86.0,112.0,20.0,42.0,36.0,26.0,85.0,37.0,1.0,43.0,30.0,14.0,28.0,36.0,51.0,32.0,37.0,79.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,19.0,3.0,0.8421052631578947
83.0,42.0,4.0,54.0,12.0,71.0,4.0,12.0,47.0,68.0,66.0,37.0,12.0,29.0,63.0,48.0,12.0,42.0,57.0,37.0,6.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,20.0,3.0,0.85
59.0,27.0,60.0,65.0,27.0,51.0,20.0,25.0,43.0,16.0,78.0,37.0,69.0,47.0,57.0,2.0,32.0,21.0,40.0,42.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,21.0,3.0,0.8571428571428572
97.0,13.0,88.0,32.0,40.0,47.0,54.0,63.0,34.0,19.0,83.0,37.0,55.0,59.0,55.0,70.0,30.0,6.0,53.0,22.0,1.0,0,0.7072269102801705,F,7.5,0.0,3,0.7072269102801705,4.0,4.0,22.0,3.0,0.8636363636363636
