X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
74.0,12.0,86.0,24.0,42.0,61.0,84.0,3.0,15.0,48.0,22.0,17.0,31.0,45.0,21.0,81.0,46.0,60.0,45.0,27.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,0.0,0.0,1.0,0.0,0.0
18.0,75.0,66.0,32.0,13.0,20.0,12.0,29.0,33.0,61.0,39.0,38.0,76.0,93.0,1.0,47.0,61.0,49.0,31.0,95.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,1.0,1.0,1.0,0.0,1.0
41.0,29.0,74.0,34.0,61.0,42.0,25.0,42.0,15.0,80.0,82.0,61.0,73.0,32.0,27.0,8.0,2.0,21.0,48.0,37.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,1.0,1.0,2.0,1.0,0.5
48.0,74.0,40.0,34.0,30.0,87.0,9.0,17.0,35.0,80.0,45.0,32.0,9.0,67.0,1.0,38.0,28.0,42.0,64.0,35.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,2.0,2.0,2.0,1.0,0.5
38.0,33.0,13.0,22.0,66.0,10.0,15.0,55.0,36.0,69.0,23.0,88.0,15.0,95.0,17.0,78.0,65.0,41.0,7.0,71.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,3.0,3.0,2.0,1.0,0.5
4.0,43.0,78.0,5.0,8.0,33.0,51.0,46.0,44.0,64.0,18.0,52.0,18.0,87.0,21.0,11.0,15.0,18.0,12.0,39.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,3.0,3.0,3.0,1.0,0.6666666666666667
26.0,46.0,7.0,1.0,27.0,60.0,75.0,37.0,69.0,50.0,4.0,9.0,82.0,88.0,27.0,12.0,55.0,51.0,33.0,37.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,3.0,3.0,4.0,2.0,0.5
20.0,74.0,41.0,2.0,15.0,31.0,73.0,53.0,82.0,58.0,38.0,44.0,74.0,1.0,23.0,69.0,49.0,54.0,70.0,100.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,3.0,3.0,5.0,2.0,0.6
14.0,65.0,81.0,6.0,44.0,60.0,57.0,42.0,81.0,64.0,47.0,83.0,82.0,67.0,15.0,78.0,39.0,56.0,40.0,39.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,4.0,4.0,5.0,2.0,0.6
47.0,72.0,95.0,43.0,59.0,91.0,78.0,76.0,94.0,50.0,39.0,8.0,49.0,3.0,31.0,88.0,74.0,13.0,9.0,35.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,6.0,2.0,0.6666666666666667
14.0,27.0,26.0,20.0,68.0,72.0,51.0,73.0,35.0,94.0,22.0,59.0,58.0,16.0,8.0,51.0,28.0,58.0,70.0,11.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,7.0,2.0,0.7142857142857143
4.0,67.0,2.0,3.0,34.0,17.0,77.0,70.0,91.0,91.0,18.0,39.0,15.0,57.0,25.0,22.0,23.0,19.0,45.0,65.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,8.0,2.0,0.75
47.0,35.0,46.0,8.0,42.0,3.0,37.0,55.0,60.0,66.0,61.0,12.0,50.0,53.0,21.0,58.0,31.0,54.0,4.0,73.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,9.0,2.0,0.7777777777777778
