X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
36.0,11.0,2.0,56.0,31.0,78.0,92.0,9.0,52.0,29.0,55.0,29.0,12.0,64.0,65.0,5.0,62.0,53.0,22.0,74.0,1.0,0,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,0.0,0.0,1.0,0.0,0.0
70.0,35.0,84.0,78.0,61.0,36.0,14.0,29.0,15.0,28.0,86.0,45.0,43.0,27.0,74.0,48.0,41.0,19.0,12.0,7.0,1.0,0,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,0.0,0.0,2.0,0.0,0.0
83.0,42.0,4.0,54.0,12.0,71.0,4.0,12.0,47.0,68.0,66.0,37.0,12.0,29.0,63.0,48.0,12.0,42.0,57.0,37.0,6.0,0,0.8456508693472375,F,5.5,1.0,4,0.8456508693472375,1.0,0.0,2.0,0.0,0.0
88.0,42.0,50.0,90.0,44.0,1.0,68.0,32.0,12.0,12.0,65.0,21.0,33.0,77.0,75.0,74.0,49.0,16.0,42.0,80.0,1.0,0,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,1.0,0.0,3.0,0.0,0.0
69.0,44.0,40.0,111.0,68.0,30.0,43.0,35.0,15.0,51.0,30.0,19.0,75.0,38.0,61.0,72.0,50.0,71.0,53.0,17.0,1.0,1,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,1.0,0.0,4.0,1.0,-0.25
49.0,9.0,90.0,33.0,1.0,1.0,56.0,41.0,35.0,32.0,83.0,41.0,16.0,69.0,72.0,31.0,63.0,35.0,13.0,80.0,1.0,1,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,1.0,0.0,5.0,2.0,-0.4
44.0,11.0,81.0,59.0,42.0,73.0,43.0,28.0,5.0,52.0,67.0,28.0,68.0,1.0,76.0,23.0,19.0,10.0,49.0,34.0,10.0,1,0.8456508693472375,F,5.5,1.0,4,0.8456508693472375,2.0,1.0,5.0,2.0,0.09999999999999998
71.0,3.0,17.0,112.0,7.0,43.0,76.0,12.0,34.0,20.0,35.0,38.0,31.0,11.0,72.0,9.0,64.0,49.0,42.0,86.0,1.0,0,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,2.0,1.0,6.0,2.0,0.16666666666666669
30.0,44.0,1.0,21.0,15.0,20.0,77.0,12.0,56.0,56.0,66.0,49.0,44.0,55.0,78.0,8.0,15.0,41.0,26.0,27.0,10.0,1,0.8456508693472375,F,5.5,1.0,4,0.8456508693472375,3.0,2.0,6.0,2.0,0.3333333333333333
98.0,28.0,76.0,49.0,49.0,1.0,56.0,6.0,27.0,5.0,23.0,45.0,74.0,27.0,63.0,37.0,69.0,32.0,40.0,93.0,1.0,0,0.8456508693472375,F,5.5,0.0,4,0.8456508693472375,3.0,2.0,7.0,2.0,0.38095238095238093
