X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
14.0,65.0,81.0,6.0,44.0,60.0,57.0,42.0,81.0,64.0,47.0,83.0,82.0,67.0,15.0,78.0,39.0,56.0,40.0,39.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,1.0,1.0,0.0,0.0,1.0
22.0,43.0,95.0,42.0,42.0,40.0,32.0,85.0,93.0,92.0,82.0,19.0,74.0,88.0,10.0,64.0,67.0,61.0,17.0,14.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,1.0,1.0,1.0,1.0,0.0
47.0,72.0,95.0,43.0,59.0,91.0,78.0,76.0,94.0,50.0,39.0,8.0,49.0,3.0,31.0,88.0,74.0,13.0,9.0,35.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,1.0,1.0,2.0,1.0,0.5
46.0,78.0,11.0,15.0,3.0,45.0,7.0,24.0,74.0,54.0,18.0,77.0,79.0,32.0,15.0,45.0,49.0,61.0,74.0,22.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,1.0,1.0,3.0,2.0,0.33333333333333337
72.0,41.0,52.0,4.0,68.0,51.0,1.0,24.0,15.0,49.0,30.0,13.0,20.0,89.0,19.0,17.0,30.0,2.0,23.0,91.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,1.0,1.0,4.0,2.0,0.5
22.0,92.0,91.0,30.0,62.0,92.0,64.0,35.0,85.0,92.0,80.0,25.0,33.0,69.0,21.0,9.0,63.0,45.0,67.0,89.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,2.0,2.0,4.0,2.0,0.5
28.0,69.0,30.0,15.0,1.0,42.0,78.0,39.0,15.0,54.0,51.0,65.0,80.0,8.0,1.0,26.0,57.0,47.0,71.0,2.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,3.0,3.0,4.0,2.0,0.5
40.0,28.0,14.0,39.0,61.0,89.0,84.0,74.0,73.0,55.0,41.0,10.0,5.0,27.0,34.0,7.0,43.0,51.0,67.0,89.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,4.0,4.0,4.0,2.0,0.5
28.0,79.0,67.0,18.0,29.0,65.0,60.0,63.0,72.0,88.0,28.0,52.0,24.0,82.0,2.0,69.0,46.0,58.0,20.0,47.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,5.0,2.0,0.6
28.0,80.0,54.0,43.0,75.0,43.0,82.0,65.0,35.0,93.0,18.0,52.0,71.0,89.0,22.0,56.0,40.0,42.0,12.0,47.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,4.0,4.0,6.0,2.0,0.6666666666666667
68.0,53.0,67.0,2.0,11.0,74.0,74.0,14.0,63.0,67.0,47.0,22.0,23.0,20.0,9.0,51.0,51.0,58.0,68.0,78.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,5.0,5.0,6.0,2.0,0.6666666666666667
4.0,67.0,2.0,3.0,34.0,17.0,77.0,70.0,91.0,91.0,18.0,39.0,15.0,57.0,25.0,22.0,23.0,19.0,45.0,65.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,5.0,5.0,7.0,2.0,0.7142857142857143
32.0,31.0,75.0,35.0,14.0,89.0,45.0,42.0,2.0,54.0,28.0,20.0,80.0,92.0,14.0,61.0,63.0,40.0,16.0,100.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,6.0,6.0,7.0,2.0,0.7142857142857143
26.0,46.0,7.0,1.0,27.0,60.0,75.0,37.0,69.0,50.0,4.0,9.0,82.0,88.0,27.0,12.0,55.0,51.0,33.0,37.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,6.0,6.0,8.0,3.0,0.625
46.0,6.0,23.0,28.0,52.0,91.0,7.0,30.0,71.0,49.0,22.0,84.0,36.0,6.0,6.0,32.0,34.0,58.0,47.0,87.0,6.0,1,0.8870111601022747,F,4.5,1.0,5,0.8870111601022747,7.0,7.0,8.0,3.0,0.625
14.0,27.0,26.0,20.0,68.0,72.0,51.0,73.0,35.0,94.0,22.0,59.0,58.0,16.0,8.0,51.0,28.0,58.0,70.0,11.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,7.0,7.0,9.0,3.0,0.6666666666666667
72.0,78.0,2.0,15.0,55.0,73.0,39.0,94.0,83.0,83.0,61.0,9.0,37.0,60.0,28.0,81.0,56.0,42.0,63.0,85.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,7.0,7.0,10.0,3.0,0.7
71.0,1.0,19.0,13.0,15.0,43.0,84.0,3.0,52.0,83.0,61.0,74.0,32.0,53.0,19.0,16.0,55.0,37.0,35.0,8.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,7.0,7.0,11.0,4.0,0.6363636363636364
18.0,38.0,90.0,8.0,70.0,36.0,78.0,37.0,23.0,49.0,68.0,9.0,82.0,38.0,11.0,32.0,80.0,34.0,60.0,92.0,1.0,0,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,7.0,7.0,12.0,4.0,0.6666666666666667
41.0,29.0,74.0,34.0,61.0,42.0,25.0,42.0,15.0,80.0,82.0,61.0,73.0,32.0,27.0,8.0,2.0,21.0,48.0,37.0,1.0,1,0.8870111601022747,F,4.5,0.0,5,0.8870111601022747,7.0,7.0,13.0,5.0,0.6153846153846154
