X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
93.0,29.0,20.0,3.0,42.0,58.0,31.0,50.0,61.0,62.0,83.0,45.0,60.0,75.0,19.0,18.0,51.0,49.0,72.0,26.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,0.0,0.0,1.0,0.0,0.0
59.0,57.0,66.0,37.0,49.0,51.0,36.0,26.0,49.0,64.0,69.0,43.0,55.0,79.0,24.0,2.0,17.0,46.0,34.0,65.0,1.0,1,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,0.0,0.0,2.0,1.0,0.0
71.0,30.0,41.0,34.0,15.0,40.0,4.0,51.0,59.0,56.0,86.0,35.0,16.0,11.0,61.0,8.0,55.0,32.0,30.0,45.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,0.0,0.0,3.0,1.0,0.0
44.0,40.0,80.0,106.0,13.0,2.0,86.0,67.0,78.0,37.0,17.0,22.0,69.0,53.0,3.0,60.0,32.0,67.0,23.0,86.0,9.0,1,0.7559877855450314,F,5.5,1.0,5,0.7559877855450314,1.0,1.0,3.0,1.0,0.6666666666666667
53.0,7.0,59.0,67.0,21.0,5.0,6.0,76.0,54.0,64.0,83.0,17.0,38.0,48.0,55.0,10.0,43.0,38.0,31.0,98.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,4.0,1.0,0.75
10.0,27.0,34.0,57.0,46.0,78.0,36.0,48.0,7.0,51.0,76.0,79.0,67.0,44.0,16.0,65.0,41.0,32.0,40.0,3.0,3.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,5.0,1.0,0.8
42.0,24.0,42.0,109.0,60.0,81.0,43.0,80.0,77.0,66.0,22.0,6.0,63.0,27.0,44.0,26.0,51.0,32.0,26.0,43.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,6.0,1.0,0.8333333333333334
10.0,44.0,56.0,77.0,21.0,37.0,1.0,80.0,47.0,51.0,11.0,76.0,33.0,16.0,55.0,33.0,49.0,69.0,60.0,97.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,7.0,1.0,0.8571428571428572
79.0,57.0,41.0,14.0,10.0,47.0,37.0,43.0,21.0,42.0,21.0,41.0,3.0,4.0,74.0,22.0,41.0,49.0,60.0,75.0,4.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,8.0,1.0,0.875
88.0,9.0,29.0,105.0,40.0,26.0,18.0,28.0,78.0,61.0,74.0,66.0,16.0,37.0,47.0,63.0,21.0,59.0,19.0,31.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,9.0,1.0,0.8888888888888888
63.0,51.0,87.0,82.0,52.0,62.0,12.0,48.0,66.0,37.0,23.0,68.0,73.0,9.0,72.0,31.0,84.0,46.0,40.0,7.0,5.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,1.0,1.0,10.0,1.0,0.9
68.0,7.0,58.0,109.0,69.0,1.0,12.0,48.0,74.0,43.0,30.0,77.0,6.0,18.0,3.0,27.0,84.0,64.0,48.0,21.0,10.0,1,0.7559877855450314,F,5.5,1.0,5,0.7559877855450314,2.0,2.0,10.0,1.0,0.9
31.0,14.0,86.0,112.0,20.0,42.0,36.0,26.0,85.0,37.0,1.0,43.0,30.0,14.0,28.0,36.0,51.0,32.0,37.0,79.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,11.0,1.0,0.9090909090909091
31.0,23.0,77.0,79.0,13.0,23.0,41.0,72.0,56.0,37.0,66.0,7.0,73.0,50.0,44.0,3.0,33.0,38.0,39.0,21.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,12.0,1.0,0.9166666666666666
30.0,51.0,77.0,26.0,69.0,4.0,74.0,89.0,5.0,51.0,13.0,54.0,6.0,27.0,38.0,48.0,57.0,32.0,73.0,75.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,13.0,1.0,0.9230769230769231
98.0,51.0,50.0,26.0,17.0,83.0,64.0,48.0,66.0,32.0,48.0,68.0,12.0,67.0,19.0,10.0,20.0,51.0,26.0,20.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,14.0,1.0,0.9285714285714286
39.0,20.0,6.0,96.0,61.0,31.0,76.0,57.0,66.0,52.0,86.0,1.0,10.0,34.0,48.0,15.0,68.0,71.0,76.0,79.0,1.0,1,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,15.0,2.0,0.8666666666666667
71.0,41.0,11.0,17.0,50.0,15.0,67.0,90.0,8.0,59.0,84.0,28.0,33.0,29.0,40.0,71.0,10.0,46.0,33.0,79.0,1.0,1,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,16.0,3.0,0.8125
85.0,44.0,27.0,38.0,16.0,55.0,70.0,93.0,83.0,51.0,35.0,52.0,79.0,41.0,39.0,26.0,45.0,87.0,48.0,47.0,1.0,0,0.7559877855450314,F,5.5,0.0,5,0.7559877855450314,2.0,2.0,17.0,3.0,0.8235294117647058
