X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
18.0,72.0,2.0,2.0,59.0,20.0,33.0,97.0,35.0,5.0,77.0,26.0,54.0,79.0,67.0,69.0,16.0,6.0,65.0,61.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,1.0,1.0,0.0,0.0,1.0
72.0,38.0,61.0,95.0,10.0,1.0,31.0,35.0,6.0,2.0,28.0,74.0,30.0,20.0,47.0,63.0,82.0,51.0,20.0,81.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,2.0,2.0,0.0,0.0,1.0
76.0,21.0,19.0,73.0,36.0,28.0,3.0,47.0,61.0,22.0,41.0,1.0,22.0,83.0,56.0,79.0,15.0,40.0,20.0,102.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,3.0,3.0,0.0,0.0,1.0
7.0,67.0,21.0,93.0,75.0,89.0,45.0,84.0,90.0,12.0,22.0,19.0,29.0,65.0,72.0,84.0,1.0,38.0,26.0,19.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,4.0,4.0,0.0,0.0,1.0
3.0,56.0,54.0,95.0,6.0,69.0,54.0,77.0,71.0,16.0,65.0,11.0,52.0,54.0,47.0,70.0,1.0,50.0,71.0,27.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,5.0,5.0,0.0,0.0,1.0
17.0,12.0,86.0,73.0,44.0,44.0,64.0,55.0,87.0,14.0,16.0,88.0,8.0,16.0,58.0,45.0,80.0,56.0,71.0,93.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,6.0,6.0,0.0,0.0,1.0
80.0,83.0,71.0,73.0,8.0,17.0,45.0,48.0,15.0,1.0,17.0,54.0,11.0,18.0,45.0,20.0,21.0,54.0,51.0,63.0,6.0,1,0.8011423550696586,F,1.5,1.0,6,0.8011423550696586,7.0,7.0,0.0,0.0,1.0
4.0,19.0,56.0,35.0,11.0,84.0,40.0,32.0,76.0,6.0,82.0,86.0,26.0,28.0,75.0,47.0,29.0,19.0,61.0,95.0,1.0,0,0.8011423550696586,F,1.5,0.0,6,0.8011423550696586,7.0,7.0,1.0,0.0,1.0
72.0,88.0,89.0,53.0,77.0,69.0,58.0,85.0,88.0,19.0,8.0,74.0,20.0,73.0,86.0,80.0,80.0,48.0,55.0,79.0,1.0,0,0.8011423550696586,F,1.5,0.0,6,0.8011423550696586,7.0,7.0,2.0,0.0,1.0
56.0,70.0,63.0,1.0,3.0,42.0,45.0,70.0,84.0,18.0,20.0,63.0,74.0,33.0,60.0,1.0,80.0,33.0,23.0,81.0,1.0,1,0.8011423550696586,F,1.5,0.0,6,0.8011423550696586,7.0,7.0,3.0,1.0,0.6666666666666667
