X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
80.0,27.0,7.0,40.0,45.0,72.0,98.0,31.0,15.0,51.0,34.0,43.0,13.0,59.0,39.0,5.0,18.0,37.0,4.0,79.0,33.0,58.0,1.0,17.0,21.0,84.0,70.0,89.0,57.0,63.0,2.0,12.0,5.0,25.0,7.0,44.0,16.0,7.0,66.0,55.0,20.0,20.0,55.0,17.0,34.0,34.0,32.0,25.0,59.0,71.0,68.0,1,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,1.0,1.0,0.0,0.0,1.0
62.0,8.0,60.0,95.0,83.0,6.0,10.0,42.0,65.0,50.0,19.0,93.0,5.0,29.0,12.0,38.0,85.0,56.0,46.0,11.0,47.0,56.0,45.0,58.0,30.0,20.0,11.0,36.0,69.0,1.0,56.0,24.0,60.0,54.0,7.0,57.0,12.0,29.0,58.0,72.0,55.0,72.0,31.0,62.0,21.0,20.0,14.0,24.0,53.0,49.0,65.0,1,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,2.0,2.0,0.0,0.0,1.0
87.0,26.0,83.0,89.0,32.0,14.0,27.0,63.0,27.0,61.0,74.0,66.0,44.0,24.0,40.0,38.0,76.0,43.0,76.0,42.0,15.0,52.0,53.0,52.0,80.0,8.0,17.0,82.0,16.0,35.0,59.0,2.0,24.0,21.0,73.0,57.0,20.0,13.0,72.0,23.0,15.0,31.0,29.0,76.0,49.0,78.0,41.0,28.0,2.0,32.0,22.0,0,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,3.0,2.0,0.0,0.0,0.6666666666666666
3.0,60.0,60.0,80.0,55.0,9.0,38.0,73.0,59.0,39.0,41.0,49.0,19.0,73.0,36.0,10.0,42.0,67.0,10.0,85.0,66.0,64.0,56.0,54.0,59.0,25.0,14.0,51.0,61.0,47.0,8.0,9.0,73.0,19.0,3.0,25.0,38.0,48.0,52.0,32.0,67.0,1.0,50.0,6.0,28.0,78.0,23.0,9.0,48.0,23.0,1.0,0,0.6668224075231632,F,2.5,0.0,2,0.6668224075231632,3.0,2.0,1.0,0.0,0.6666666666666666
63.0,65.0,66.0,62.0,20.0,78.0,51.0,61.0,36.0,51.0,46.0,33.0,60.0,59.0,55.0,27.0,76.0,86.0,55.0,43.0,28.0,31.0,71.0,48.0,97.0,47.0,62.0,69.0,20.0,82.0,69.0,56.0,43.0,66.0,90.0,1.0,7.0,57.0,34.0,58.0,64.0,56.0,50.0,42.0,57.0,71.0,29.0,17.0,25.0,70.0,63.0,0,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,4.0,2.0,1.0,0.0,0.5
8.0,77.0,83.0,29.0,51.0,16.0,17.0,47.0,18.0,55.0,29.0,60.0,63.0,62.0,11.0,34.0,55.0,37.0,53.0,18.0,3.0,63.0,79.0,8.0,22.0,84.0,41.0,5.0,9.0,4.0,31.0,26.0,16.0,41.0,39.0,8.0,59.0,54.0,67.0,70.0,67.0,15.0,47.0,56.0,26.0,6.0,31.0,12.0,15.0,52.0,38.0,1,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,5.0,3.0,1.0,0.0,0.6
34.0,26.0,67.0,18.0,15.0,14.0,98.0,44.0,63.0,33.0,58.0,47.0,2.0,4.0,72.0,36.0,47.0,55.0,71.0,48.0,15.0,29.0,27.0,69.0,58.0,60.0,19.0,32.0,9.0,70.0,56.0,64.0,90.0,26.0,37.0,7.0,11.0,17.0,66.0,50.0,30.0,55.0,22.0,89.0,32.0,11.0,93.0,5.0,22.0,37.0,32.0,1,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,6.0,4.0,1.0,0.0,0.6666666666666666
1.0,58.0,5.0,84.0,63.0,86.0,91.0,30.0,5.0,9.0,67.0,16.0,51.0,72.0,22.0,3.0,22.0,45.0,21.0,3.0,46.0,56.0,32.0,80.0,43.0,47.0,23.0,94.0,32.0,27.0,19.0,54.0,1.0,58.0,35.0,3.0,7.0,33.0,73.0,55.0,24.0,77.0,41.0,46.0,70.0,67.0,71.0,24.0,14.0,71.0,40.0,1,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,7.0,5.0,1.0,0.0,0.7142857142857143
48.0,62.0,42.0,48.0,44.0,43.0,38.0,50.0,12.0,47.0,67.0,79.0,2.0,59.0,57.0,20.0,13.0,5.0,47.0,9.0,52.0,36.0,51.0,38.0,88.0,1.0,14.0,61.0,9.0,31.0,58.0,60.0,54.0,46.0,86.0,72.0,54.0,3.0,43.0,11.0,77.0,51.0,40.0,78.0,7.0,21.0,45.0,22.0,33.0,23.0,1.0,0,0.6668224075231632,F,2.5,0.0,2,0.6668224075231632,7.0,5.0,2.0,0.0,0.7142857142857143
80.0,18.0,36.0,52.0,40.0,5.0,67.0,18.0,16.0,15.0,3.0,10.0,66.0,55.0,17.0,25.0,13.0,5.0,24.0,63.0,15.0,8.0,35.0,8.0,20.0,34.0,41.0,43.0,57.0,31.0,63.0,49.0,81.0,35.0,24.0,39.0,62.0,44.0,36.0,69.0,3.0,15.0,12.0,64.0,2.0,84.0,49.0,22.0,63.0,14.0,7.0,0,0.6668224075231632,F,2.5,1.0,2,0.6668224075231632,8.0,5.0,2.0,0.0,0.625
