X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
85.0,20.0,14.0,98.0,52.0,56.0,31.0,93.0,47.0,18.0,57.0,65.0,13.0,41.0,44.0,70.0,62.0,30.0,25.0,76.0,1.0,1,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,0.0,0.0,1.0,1.0,0.0
80.0,28.0,71.0,14.0,42.0,14.0,41.0,18.0,83.0,64.0,34.0,11.0,18.0,39.0,32.0,8.0,1.0,56.0,74.0,63.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,0.0,0.0,2.0,1.0,0.0
74.0,49.0,67.0,64.0,46.0,28.0,56.0,29.0,18.0,31.0,17.0,33.0,63.0,32.0,47.0,65.0,34.0,24.0,72.0,2.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,0.0,0.0,3.0,1.0,0.0
42.0,33.0,56.0,26.0,56.0,64.0,10.0,74.0,36.0,63.0,37.0,35.0,16.0,20.0,61.0,49.0,64.0,12.0,69.0,42.0,2.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,0.0,0.0,4.0,1.0,0.0
85.0,48.0,59.0,111.0,53.0,31.0,14.0,29.0,63.0,28.0,63.0,17.0,16.0,1.0,17.0,8.0,26.0,71.0,22.0,18.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,0.0,0.0,5.0,1.0,0.0
6.0,9.0,2.0,98.0,49.0,20.0,44.0,18.0,78.0,16.0,55.0,38.0,11.0,25.0,13.0,15.0,7.0,56.0,29.0,70.0,10.0,1,0.7292463758886957,F,5.5,1.0,5,0.7292463758886957,1.0,1.0,5.0,1.0,0.8
14.0,3.0,28.0,72.0,42.0,1.0,36.0,50.0,35.0,42.0,42.0,68.0,16.0,37.0,3.0,42.0,6.0,66.0,63.0,79.0,10.0,1,0.7292463758886957,F,5.5,1.0,5,0.7292463758886957,2.0,2.0,5.0,1.0,0.8
79.0,7.0,50.0,49.0,65.0,80.0,92.0,13.0,58.0,29.0,80.0,14.0,74.0,62.0,20.0,2.0,29.0,71.0,31.0,22.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,2.0,2.0,6.0,1.0,0.8333333333333334
94.0,7.0,29.0,36.0,69.0,55.0,41.0,57.0,52.0,51.0,60.0,28.0,66.0,57.0,75.0,55.0,46.0,32.0,40.0,44.0,10.0,1,0.7292463758886957,F,5.5,1.0,5,0.7292463758886957,3.0,3.0,6.0,1.0,0.8333333333333334
63.0,30.0,5.0,80.0,53.0,20.0,18.0,63.0,14.0,51.0,32.0,26.0,43.0,51.0,47.0,63.0,76.0,59.0,30.0,48.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,3.0,3.0,7.0,1.0,0.8571428571428572
7.0,29.0,14.0,90.0,67.0,32.0,57.0,79.0,47.0,67.0,67.0,55.0,9.0,41.0,3.0,58.0,76.0,14.0,22.0,31.0,10.0,1,0.7292463758886957,F,5.5,1.0,5,0.7292463758886957,4.0,4.0,7.0,1.0,0.8571428571428572
26.0,57.0,76.0,32.0,44.0,33.0,84.0,44.0,78.0,26.0,86.0,14.0,57.0,32.0,74.0,22.0,71.0,56.0,18.0,82.0,1.0,0,0.7292463758886957,F,5.5,0.0,5,0.7292463758886957,4.0,4.0,8.0,1.0,0.875
