X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
99.0,51.0,65.0,86.0,8.0,65.0,23.0,82.0,74.0,28.0,55.0,37.0,20.0,59.0,3.0,72.0,74.0,49.0,34.0,22.0,1.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,0.0,0.0,1.0,1.0,0.0
26.0,43.0,41.0,38.0,69.0,8.0,61.0,48.0,66.0,2.0,86.0,6.0,8.0,57.0,66.0,8.0,48.0,25.0,45.0,58.0,1.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,0.0,0.0,2.0,2.0,0.0
77.0,2.0,19.0,55.0,17.0,69.0,21.0,64.0,63.0,48.0,65.0,14.0,43.0,77.0,19.0,2.0,57.0,4.0,18.0,16.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,0.0,0.0,3.0,2.0,0.0
30.0,13.0,47.0,77.0,27.0,1.0,3.0,29.0,69.0,56.0,77.0,19.0,55.0,76.0,1.0,2.0,32.0,33.0,75.0,34.0,10.0,1,0.793142832374596,F,8.5,1.0,5,0.793142832374596,1.0,1.0,3.0,2.0,0.33333333333333337
96.0,11.0,36.0,9.0,73.0,49.0,7.0,53.0,5.0,24.0,44.0,7.0,12.0,71.0,78.0,48.0,10.0,29.0,57.0,35.0,10.0,1,0.793142832374596,F,8.5,1.0,5,0.793142832374596,2.0,2.0,3.0,2.0,0.33333333333333337
11.0,40.0,60.0,72.0,29.0,25.0,90.0,70.0,9.0,1.0,73.0,61.0,33.0,64.0,67.0,19.0,62.0,32.0,51.0,22.0,4.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,2.0,2.0,4.0,3.0,0.25
81.0,27.0,58.0,6.0,38.0,1.0,92.0,59.0,37.0,61.0,80.0,31.0,42.0,58.0,1.0,21.0,76.0,32.0,22.0,34.0,10.0,1,0.793142832374596,F,8.5,1.0,5,0.793142832374596,3.0,3.0,4.0,3.0,0.25
87.0,7.0,37.0,6.0,50.0,33.0,24.0,93.0,5.0,32.0,78.0,18.0,78.0,64.0,73.0,18.0,61.0,64.0,67.0,32.0,8.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,3.0,3.0,5.0,4.0,0.19999999999999996
98.0,2.0,28.0,8.0,72.0,51.0,58.0,76.0,47.0,37.0,55.0,18.0,47.0,77.0,72.0,72.0,6.0,64.0,74.0,39.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,3.0,3.0,6.0,4.0,0.33333333333333337
79.0,46.0,2.0,76.0,69.0,22.0,27.0,80.0,66.0,34.0,34.0,59.0,39.0,67.0,41.0,65.0,46.0,36.0,65.0,32.0,1.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,3.0,3.0,7.0,5.0,0.2857142857142857
41.0,15.0,50.0,77.0,58.0,31.0,90.0,82.0,6.0,51.0,67.0,31.0,68.0,71.0,1.0,52.0,23.0,36.0,64.0,39.0,10.0,1,0.793142832374596,F,8.5,1.0,5,0.793142832374596,4.0,4.0,7.0,5.0,0.2857142857142857
19.0,41.0,84.0,6.0,31.0,10.0,14.0,63.0,83.0,10.0,86.0,35.0,55.0,71.0,39.0,74.0,33.0,90.0,20.0,22.0,1.0,1,0.793142832374596,F,8.5,0.0,5,0.793142832374596,4.0,4.0,8.0,6.0,0.25
47.0,12.0,84.0,97.0,19.0,47.0,71.0,71.0,5.0,1.0,85.0,62.0,36.0,57.0,17.0,73.0,20.0,17.0,70.0,7.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,4.0,4.0,9.0,6.0,0.33333333333333337
5.0,28.0,18.0,73.0,50.0,64.0,49.0,30.0,1.0,4.0,69.0,76.0,55.0,59.0,13.0,21.0,81.0,32.0,75.0,18.0,10.0,1,0.793142832374596,F,8.5,1.0,5,0.793142832374596,5.0,5.0,9.0,6.0,0.33333333333333337
5.0,4.0,21.0,7.0,22.0,26.0,29.0,39.0,72.0,39.0,86.0,37.0,55.0,74.0,45.0,61.0,41.0,64.0,37.0,7.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,5.0,5.0,10.0,6.0,0.4
36.0,44.0,2.0,47.0,47.0,69.0,42.0,50.0,75.0,5.0,86.0,49.0,36.0,64.0,3.0,48.0,19.0,63.0,66.0,61.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,5.0,5.0,11.0,6.0,0.4545454545454546
69.0,55.0,84.0,90.0,64.0,35.0,27.0,48.0,37.0,12.0,15.0,68.0,19.0,75.0,68.0,11.0,32.0,64.0,44.0,34.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,5.0,5.0,12.0,6.0,0.5
6.0,7.0,11.0,26.0,16.0,10.0,74.0,29.0,85.0,13.0,86.0,41.0,12.0,71.0,33.0,60.0,33.0,67.0,66.0,20.0,1.0,0,0.793142832374596,F,8.5,0.0,5,0.793142832374596,5.0,5.0,13.0,6.0,0.5384615384615384
