X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
56.0,70.0,63.0,1.0,3.0,42.0,45.0,70.0,84.0,18.0,20.0,63.0,74.0,33.0,60.0,1.0,80.0,33.0,23.0,81.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,0.0,0.0,1.0,1.0,0.0
60.0,47.0,55.0,21.0,68.0,22.0,76.0,73.0,30.0,7.0,9.0,8.0,62.0,11.0,45.0,33.0,75.0,25.0,71.0,46.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,1.0,1.0,1.0,1.0,0.0
72.0,40.0,95.0,94.0,21.0,54.0,78.0,84.0,75.0,14.0,45.0,1.0,13.0,75.0,89.0,43.0,27.0,50.0,18.0,93.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,2.0,2.0,1.0,1.0,0.0
72.0,88.0,89.0,53.0,77.0,69.0,58.0,85.0,88.0,19.0,8.0,74.0,20.0,73.0,86.0,80.0,80.0,48.0,55.0,79.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,2.0,2.0,2.0,1.0,0.5
43.0,45.0,26.0,64.0,7.0,31.0,25.0,76.0,3.0,14.0,82.0,9.0,36.0,95.0,63.0,34.0,35.0,15.0,67.0,97.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,2.0,2.0,3.0,1.0,0.6666666666666667
14.0,67.0,92.0,30.0,51.0,10.0,25.0,47.0,1.0,24.0,1.0,19.0,78.0,53.0,58.0,56.0,75.0,12.0,4.0,97.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,2.0,2.0,4.0,2.0,0.5
72.0,38.0,61.0,95.0,10.0,1.0,31.0,35.0,6.0,2.0,28.0,74.0,30.0,20.0,47.0,63.0,82.0,51.0,20.0,81.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,3.0,3.0,4.0,2.0,0.5
12.0,67.0,49.0,81.0,29.0,54.0,64.0,43.0,35.0,9.0,16.0,80.0,44.0,62.0,39.0,43.0,46.0,21.0,25.0,47.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,3.0,3.0,5.0,3.0,0.4
3.0,56.0,54.0,95.0,6.0,69.0,54.0,77.0,71.0,16.0,65.0,11.0,52.0,54.0,47.0,70.0,1.0,50.0,71.0,27.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,4.0,4.0,5.0,3.0,0.4
18.0,72.0,2.0,2.0,59.0,20.0,33.0,97.0,35.0,5.0,77.0,26.0,54.0,79.0,67.0,69.0,16.0,6.0,65.0,61.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,5.0,5.0,5.0,3.0,0.4
32.0,86.0,59.0,15.0,3.0,87.0,31.0,28.0,71.0,13.0,55.0,30.0,40.0,75.0,52.0,29.0,82.0,58.0,61.0,97.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,6.0,6.0,5.0,3.0,0.4
4.0,19.0,56.0,35.0,11.0,84.0,40.0,32.0,76.0,6.0,82.0,86.0,26.0,28.0,75.0,47.0,29.0,19.0,61.0,95.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,6.0,6.0,6.0,3.0,0.5
76.0,21.0,19.0,73.0,36.0,28.0,3.0,47.0,61.0,22.0,41.0,1.0,22.0,83.0,56.0,79.0,15.0,40.0,20.0,102.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,7.0,7.0,6.0,3.0,0.5
84.0,49.0,3.0,53.0,75.0,86.0,78.0,96.0,39.0,1.0,75.0,69.0,83.0,11.0,45.0,57.0,55.0,27.0,37.0,58.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,7.0,7.0,7.0,4.0,0.4285714285714286
26.0,10.0,80.0,77.0,33.0,76.0,1.0,22.0,17.0,23.0,30.0,67.0,32.0,39.0,54.0,39.0,16.0,58.0,28.0,43.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,7.0,7.0,8.0,4.0,0.5
41.0,56.0,65.0,60.0,67.0,43.0,45.0,37.0,67.0,12.0,22.0,59.0,37.0,62.0,56.0,5.0,53.0,18.0,8.0,102.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,7.0,7.0,9.0,4.0,0.5555555555555556
51.0,41.0,78.0,10.0,20.0,10.0,47.0,29.0,50.0,12.0,66.0,27.0,31.0,75.0,58.0,43.0,72.0,13.0,62.0,69.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,7.0,7.0,10.0,5.0,0.5
17.0,12.0,86.0,73.0,44.0,44.0,64.0,55.0,87.0,14.0,16.0,88.0,8.0,16.0,58.0,45.0,80.0,56.0,71.0,93.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,8.0,8.0,10.0,5.0,0.5
28.0,20.0,9.0,17.0,6.0,55.0,39.0,87.0,74.0,21.0,45.0,74.0,11.0,43.0,77.0,58.0,85.0,5.0,7.0,47.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,8.0,8.0,11.0,5.0,0.5454545454545454
28.0,55.0,76.0,76.0,11.0,32.0,3.0,74.0,61.0,7.0,2.0,52.0,46.0,1.0,79.0,76.0,57.0,32.0,20.0,89.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,8.0,8.0,12.0,6.0,0.5
38.0,21.0,30.0,68.0,25.0,92.0,70.0,73.0,94.0,12.0,16.0,32.0,25.0,1.0,42.0,45.0,57.0,31.0,24.0,74.0,5.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,9.0,9.0,12.0,6.0,0.5
45.0,47.0,72.0,10.0,72.0,17.0,16.0,39.0,43.0,22.0,41.0,15.0,54.0,93.0,44.0,22.0,41.0,15.0,63.0,65.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,9.0,9.0,13.0,7.0,0.46153846153846156
75.0,86.0,59.0,43.0,37.0,58.0,45.0,67.0,38.0,14.0,14.0,42.0,80.0,43.0,39.0,3.0,6.0,45.0,23.0,58.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,10.0,10.0,13.0,7.0,0.46153846153846156
80.0,83.0,71.0,73.0,8.0,17.0,45.0,48.0,15.0,1.0,17.0,54.0,11.0,18.0,45.0,20.0,21.0,54.0,51.0,63.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,11.0,11.0,13.0,7.0,0.46153846153846156
13.0,8.0,14.0,28.0,44.0,74.0,31.0,42.0,84.0,19.0,66.0,9.0,45.0,14.0,56.0,77.0,85.0,1.0,18.0,94.0,1.0,0,0.808061697182308,F,1.5,0.0,6,0.808061697182308,11.0,11.0,14.0,7.0,0.5
45.0,30.0,76.0,73.0,75.0,75.0,32.0,28.0,71.0,14.0,4.0,2.0,19.0,8.0,83.0,69.0,16.0,12.0,70.0,32.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,12.0,12.0,14.0,7.0,0.5
22.0,67.0,9.0,17.0,61.0,43.0,39.0,39.0,43.0,10.0,14.0,88.0,27.0,42.0,58.0,45.0,16.0,27.0,32.0,23.0,6.0,1,0.808061697182308,F,1.5,1.0,6,0.808061697182308,13.0,13.0,14.0,7.0,0.5
9.0,19.0,52.0,6.0,14.0,68.0,52.0,74.0,94.0,7.0,4.0,8.0,84.0,83.0,71.0,45.0,86.0,40.0,37.0,3.0,1.0,1,0.808061697182308,F,1.5,0.0,6,0.808061697182308,13.0,13.0,15.0,8.0,0.4666666666666667
