X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
16.0,19.0,54.0,9.0,8.0,65.0,50.0,29.0,2.0,42.0,27.0,42.0,8.0,33.0,60.0,38.0,30.0,50.0,14.0,63.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,1.0,1.0,0.0,0.0,1.0
18.0,41.0,69.0,23.0,59.0,19.0,42.0,92.0,33.0,93.0,36.0,32.0,62.0,36.0,22.0,72.0,13.0,54.0,24.0,21.0,1.0,0,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,1.0,1.0,1.0,0.0,1.0
18.0,23.0,98.0,86.0,25.0,63.0,10.0,43.0,39.0,23.0,80.0,8.0,26.0,36.0,25.0,89.0,1.0,58.0,58.0,40.0,1.0,1,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,1.0,1.0,2.0,1.0,0.5
24.0,41.0,80.0,28.0,27.0,55.0,20.0,53.0,36.0,49.0,74.0,31.0,8.0,45.0,8.0,54.0,9.0,58.0,61.0,25.0,1.0,0,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,1.0,1.0,3.0,1.0,0.6666666666666667
51.0,10.0,78.0,53.0,9.0,76.0,47.0,70.0,15.0,53.0,8.0,7.0,74.0,75.0,39.0,29.0,49.0,54.0,35.0,23.0,1.0,0,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,1.0,1.0,4.0,1.0,0.75
7.0,10.0,27.0,80.0,5.0,3.0,78.0,96.0,41.0,83.0,43.0,67.0,3.0,3.0,56.0,34.0,26.0,56.0,24.0,89.0,1.0,1,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,1.0,1.0,5.0,2.0,0.6
26.0,48.0,90.0,73.0,57.0,92.0,52.0,37.0,71.0,18.0,27.0,14.0,19.0,54.0,1.0,61.0,21.0,56.0,6.0,63.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,2.0,2.0,5.0,2.0,0.6
46.0,6.0,23.0,28.0,52.0,91.0,7.0,30.0,71.0,49.0,22.0,84.0,36.0,6.0,6.0,32.0,34.0,58.0,47.0,87.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,3.0,3.0,5.0,2.0,0.6
21.0,49.0,42.0,6.0,63.0,8.0,33.0,62.0,43.0,58.0,61.0,65.0,25.0,74.0,71.0,89.0,1.0,58.0,67.0,18.0,1.0,0,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,3.0,3.0,6.0,2.0,0.6666666666666667
46.0,56.0,58.0,84.0,15.0,89.0,25.0,37.0,23.0,7.0,43.0,66.0,31.0,57.0,21.0,48.0,16.0,58.0,23.0,45.0,1.0,0,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,3.0,3.0,7.0,2.0,0.7142857142857143
64.0,67.0,69.0,94.0,59.0,42.0,11.0,33.0,67.0,54.0,45.0,12.0,22.0,2.0,19.0,11.0,32.0,51.0,24.0,17.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,4.0,4.0,7.0,2.0,0.7142857142857143
1.0,46.0,78.0,85.0,52.0,82.0,45.0,49.0,56.0,1.0,14.0,4.0,85.0,32.0,6.0,43.0,41.0,53.0,53.0,47.0,1.0,1,0.7698553495278967,F,1.5,0.0,6,0.7698553495278967,4.0,4.0,8.0,3.0,0.625
78.0,27.0,95.0,72.0,22.0,3.0,78.0,30.0,52.0,14.0,21.0,87.0,83.0,45.0,4.0,24.0,46.0,54.0,46.0,10.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,5.0,5.0,8.0,3.0,0.625
80.0,83.0,71.0,73.0,8.0,17.0,45.0,48.0,15.0,1.0,17.0,54.0,11.0,18.0,45.0,20.0,21.0,54.0,51.0,63.0,6.0,1,0.7698553495278967,F,1.5,1.0,6,0.7698553495278967,6.0,6.0,8.0,3.0,0.625
