X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
26.0,49.0,4.0,64.0,25.0,81.0,92.0,28.0,50.0,40.0,60.0,56.0,73.0,79.0,66.0,31.0,23.0,12.0,53.0,86.0,9.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,1.0,1.0,0.0,0.0,1.0
79.0,30.0,50.0,105.0,9.0,89.0,88.0,83.0,34.0,46.0,76.0,21.0,36.0,64.0,68.0,37.0,84.0,14.0,60.0,73.0,4.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,1.0,0.0,1.0
67.0,33.0,79.0,77.0,27.0,81.0,1.0,76.0,36.0,42.0,74.0,52.0,69.0,49.0,61.0,9.0,66.0,14.0,32.0,76.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,2.0,0.0,1.0
40.0,5.0,76.0,102.0,26.0,67.0,1.0,18.0,15.0,10.0,44.0,62.0,30.0,37.0,53.0,28.0,10.0,83.0,26.0,25.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,3.0,0.0,1.0
70.0,27.0,88.0,109.0,50.0,58.0,43.0,2.0,78.0,24.0,36.0,33.0,73.0,64.0,48.0,60.0,13.0,51.0,63.0,21.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,4.0,1.0,0.75
36.0,38.0,26.0,107.0,25.0,86.0,4.0,90.0,74.0,22.0,22.0,68.0,45.0,4.0,72.0,70.0,33.0,1.0,13.0,63.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,5.0,1.0,0.8
5.0,35.0,8.0,101.0,50.0,33.0,72.0,57.0,38.0,55.0,46.0,62.0,26.0,34.0,21.0,63.0,62.0,64.0,60.0,68.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,6.0,1.0,0.8333333333333334
53.0,13.0,79.0,78.0,27.0,33.0,4.0,10.0,14.0,29.0,17.0,74.0,43.0,20.0,45.0,11.0,33.0,71.0,57.0,47.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,1.0,1.0,7.0,1.0,0.8571428571428572
94.0,13.0,73.0,93.0,8.0,87.0,41.0,89.0,47.0,24.0,40.0,47.0,43.0,27.0,76.0,62.0,42.0,78.0,40.0,48.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,2.0,2.0,7.0,1.0,0.8571428571428572
98.0,29.0,29.0,32.0,31.0,51.0,23.0,29.0,82.0,51.0,36.0,77.0,79.0,34.0,3.0,65.0,82.0,80.0,32.0,84.0,9.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,3.0,3.0,7.0,1.0,0.8571428571428572
98.0,51.0,4.0,100.0,52.0,70.0,20.0,21.0,74.0,14.0,40.0,28.0,69.0,44.0,78.0,50.0,57.0,90.0,17.0,16.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,4.0,4.0,7.0,1.0,0.8571428571428572
36.0,22.0,16.0,79.0,69.0,78.0,50.0,48.0,85.0,60.0,32.0,12.0,33.0,48.0,69.0,48.0,43.0,50.0,31.0,12.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,5.0,5.0,7.0,1.0,0.8571428571428572
85.0,11.0,75.0,86.0,32.0,78.0,56.0,20.0,5.0,64.0,72.0,77.0,43.0,41.0,30.0,51.0,1.0,67.0,27.0,59.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,5.0,5.0,8.0,1.0,0.875
26.0,35.0,63.0,73.0,67.0,10.0,92.0,57.0,66.0,2.0,60.0,37.0,16.0,27.0,13.0,23.0,35.0,62.0,63.0,67.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,6.0,6.0,8.0,1.0,0.875
10.0,7.0,54.0,86.0,47.0,81.0,91.0,12.0,61.0,51.0,23.0,68.0,33.0,30.0,77.0,25.0,79.0,39.0,11.0,39.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,7.0,7.0,8.0,1.0,0.875
52.0,9.0,17.0,77.0,58.0,48.0,92.0,48.0,13.0,38.0,31.0,52.0,69.0,59.0,3.0,65.0,15.0,32.0,49.0,22.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,8.0,8.0,8.0,1.0,0.875
29.0,33.0,71.0,40.0,27.0,61.0,29.0,63.0,17.0,28.0,86.0,47.0,71.0,51.0,3.0,23.0,43.0,24.0,14.0,55.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,8.0,8.0,9.0,1.0,0.8888888888888888
33.0,20.0,18.0,33.0,4.0,81.0,62.0,42.0,57.0,35.0,17.0,45.0,42.0,1.0,33.0,65.0,46.0,71.0,57.0,33.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,8.0,8.0,10.0,2.0,0.8
55.0,71.0,45.0,26.0,13.0,30.0,10.0,51.0,61.0,51.0,69.0,44.0,78.0,1.0,53.0,63.0,82.0,67.0,49.0,93.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,8.0,8.0,11.0,2.0,0.8181818181818181
81.0,13.0,29.0,51.0,8.0,73.0,21.0,20.0,23.0,8.0,60.0,45.0,11.0,73.0,20.0,37.0,15.0,67.0,9.0,86.0,7.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,8.0,8.0,12.0,3.0,0.75
96.0,12.0,21.0,107.0,39.0,30.0,6.0,57.0,37.0,20.0,65.0,38.0,6.0,1.0,3.0,43.0,43.0,31.0,65.0,74.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,9.0,9.0,12.0,3.0,0.75
79.0,8.0,9.0,81.0,27.0,78.0,1.0,79.0,5.0,42.0,36.0,43.0,49.0,36.0,30.0,65.0,76.0,12.0,35.0,21.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,9.0,9.0,13.0,3.0,0.7692307692307692
79.0,18.0,69.0,70.0,13.0,76.0,49.0,76.0,66.0,71.0,86.0,7.0,69.0,32.0,5.0,65.0,32.0,32.0,14.0,61.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,9.0,9.0,14.0,3.0,0.7857142857142857
91.0,10.0,64.0,52.0,7.0,76.0,70.0,79.0,3.0,16.0,33.0,14.0,55.0,25.0,6.0,2.0,58.0,38.0,46.0,49.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,9.0,9.0,15.0,3.0,0.8
80.0,3.0,23.0,49.0,42.0,85.0,46.0,34.0,25.0,55.0,67.0,53.0,14.0,68.0,66.0,11.0,20.0,76.0,27.0,81.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,9.0,9.0,16.0,4.0,0.75
18.0,30.0,47.0,73.0,69.0,25.0,20.0,35.0,47.0,51.0,13.0,30.0,50.0,43.0,52.0,52.0,55.0,71.0,16.0,82.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,9.0,9.0,17.0,4.0,0.7647058823529411
69.0,3.0,18.0,36.0,44.0,87.0,7.0,28.0,66.0,28.0,34.0,74.0,33.0,5.0,3.0,26.0,28.0,86.0,50.0,72.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,10.0,10.0,17.0,4.0,0.7647058823529411
14.0,72.0,76.0,105.0,4.0,9.0,20.0,2.0,85.0,52.0,32.0,17.0,5.0,75.0,44.0,46.0,55.0,80.0,56.0,74.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,10.0,10.0,18.0,5.0,0.7222222222222222
58.0,33.0,20.0,33.0,61.0,89.0,16.0,9.0,3.0,10.0,42.0,67.0,73.0,57.0,31.0,40.0,41.0,71.0,65.0,3.0,6.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,10.0,10.0,19.0,6.0,0.6842105263157895
56.0,66.0,55.0,46.0,33.0,62.0,7.0,29.0,37.0,20.0,36.0,34.0,43.0,75.0,74.0,28.0,62.0,45.0,60.0,70.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,11.0,11.0,19.0,6.0,0.6842105263157895
94.0,3.0,58.0,90.0,69.0,25.0,18.0,2.0,83.0,32.0,43.0,7.0,31.0,77.0,9.0,6.0,41.0,83.0,65.0,81.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,11.0,11.0,20.0,7.0,0.65
59.0,55.0,2.0,42.0,53.0,10.0,67.0,50.0,63.0,51.0,69.0,76.0,16.0,23.0,66.0,63.0,55.0,67.0,10.0,22.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,11.0,11.0,21.0,8.0,0.6190476190476191
55.0,23.0,50.0,56.0,4.0,25.0,56.0,32.0,10.0,20.0,15.0,43.0,31.0,77.0,53.0,8.0,62.0,1.0,40.0,22.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,11.0,11.0,22.0,8.0,0.6363636363636364
43.0,8.0,60.0,67.0,11.0,30.0,92.0,41.0,37.0,63.0,63.0,46.0,68.0,29.0,37.0,61.0,4.0,32.0,57.0,3.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,11.0,11.0,23.0,9.0,0.6086956521739131
58.0,22.0,6.0,58.0,44.0,25.0,32.0,48.0,47.0,4.0,21.0,16.0,43.0,13.0,2.0,12.0,84.0,13.0,53.0,49.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,12.0,12.0,23.0,9.0,0.6086956521739131
81.0,72.0,65.0,78.0,15.0,76.0,58.0,32.0,85.0,2.0,23.0,8.0,50.0,27.0,22.0,70.0,56.0,76.0,34.0,18.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,12.0,12.0,24.0,9.0,0.625
10.0,44.0,18.0,36.0,38.0,47.0,1.0,20.0,5.0,4.0,80.0,60.0,18.0,36.0,19.0,40.0,76.0,78.0,30.0,34.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,12.0,12.0,25.0,9.0,0.64
35.0,36.0,84.0,61.0,44.0,20.0,3.0,35.0,27.0,38.0,80.0,50.0,5.0,3.0,61.0,42.0,62.0,38.0,34.0,59.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,12.0,12.0,26.0,9.0,0.6538461538461539
98.0,30.0,34.0,21.0,56.0,8.0,56.0,93.0,39.0,2.0,35.0,79.0,42.0,5.0,20.0,4.0,61.0,67.0,57.0,97.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,12.0,12.0,27.0,9.0,0.6666666666666667
88.0,27.0,87.0,111.0,16.0,47.0,78.0,89.0,70.0,5.0,60.0,1.0,6.0,64.0,78.0,31.0,15.0,69.0,13.0,80.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,13.0,13.0,27.0,9.0,0.6666666666666667
1.0,30.0,72.0,107.0,44.0,73.0,43.0,50.0,56.0,1.0,17.0,6.0,79.0,27.0,1.0,31.0,33.0,73.0,53.0,34.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,14.0,14.0,27.0,9.0,0.6666666666666667
78.0,3.0,11.0,56.0,17.0,26.0,62.0,39.0,35.0,16.0,50.0,7.0,73.0,75.0,60.0,40.0,31.0,56.0,50.0,81.0,6.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,28.0,10.0,0.6428571428571428
58.0,42.0,25.0,42.0,30.0,9.0,32.0,43.0,35.0,26.0,79.0,44.0,70.0,18.0,53.0,30.0,84.0,43.0,45.0,27.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,29.0,11.0,0.6206896551724138
75.0,7.0,73.0,69.0,9.0,65.0,45.0,71.0,13.0,28.0,9.0,7.0,69.0,64.0,34.0,20.0,41.0,78.0,34.0,22.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,30.0,11.0,0.6333333333333333
98.0,74.0,28.0,21.0,38.0,89.0,5.0,70.0,85.0,67.0,60.0,7.0,67.0,44.0,39.0,38.0,4.0,46.0,56.0,31.0,6.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,31.0,12.0,0.6129032258064516
52.0,46.0,8.0,109.0,8.0,89.0,5.0,38.0,44.0,26.0,31.0,38.0,16.0,44.0,68.0,27.0,85.0,62.0,63.0,25.0,2.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,32.0,13.0,0.59375
71.0,44.0,29.0,75.0,56.0,47.0,1.0,3.0,9.0,31.0,13.0,10.0,43.0,25.0,57.0,12.0,41.0,67.0,25.0,86.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,33.0,13.0,0.6060606060606061
26.0,33.0,27.0,67.0,4.0,42.0,32.0,79.0,18.0,46.0,86.0,45.0,43.0,36.0,3.0,27.0,77.0,90.0,16.0,21.0,8.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,14.0,14.0,34.0,14.0,0.5882352941176471
96.0,23.0,88.0,43.0,27.0,78.0,76.0,63.0,47.0,55.0,65.0,22.0,57.0,53.0,73.0,26.0,84.0,76.0,26.0,80.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,15.0,15.0,34.0,14.0,0.5882352941176471
44.0,37.0,68.0,37.0,53.0,25.0,76.0,44.0,3.0,2.0,36.0,68.0,15.0,76.0,10.0,51.0,63.0,2.0,32.0,16.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,16.0,16.0,34.0,14.0,0.5882352941176471
14.0,44.0,34.0,94.0,36.0,10.0,43.0,62.0,1.0,5.0,71.0,57.0,31.0,59.0,3.0,74.0,36.0,32.0,30.0,62.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,35.0,14.0,0.6
69.0,14.0,50.0,105.0,33.0,12.0,35.0,89.0,66.0,57.0,86.0,7.0,42.0,10.0,57.0,37.0,62.0,33.0,66.0,34.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,36.0,14.0,0.6111111111111112
23.0,11.0,14.0,100.0,33.0,57.0,6.0,11.0,18.0,51.0,86.0,52.0,11.0,5.0,77.0,70.0,82.0,17.0,40.0,48.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,37.0,15.0,0.5945945945945945
98.0,9.0,25.0,84.0,23.0,89.0,4.0,18.0,47.0,20.0,83.0,21.0,43.0,27.0,59.0,68.0,67.0,32.0,25.0,21.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,38.0,15.0,0.6052631578947368
96.0,33.0,84.0,102.0,29.0,57.0,29.0,91.0,7.0,63.0,44.0,72.0,12.0,27.0,44.0,22.0,32.0,78.0,40.0,49.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,39.0,15.0,0.6153846153846154
98.0,44.0,79.0,86.0,11.0,43.0,76.0,32.0,47.0,5.0,41.0,41.0,33.0,30.0,24.0,40.0,41.0,21.0,40.0,57.0,4.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,40.0,15.0,0.625
88.0,27.0,16.0,85.0,23.0,64.0,76.0,71.0,37.0,34.0,20.0,37.0,31.0,71.0,6.0,8.0,79.0,32.0,31.0,5.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,41.0,15.0,0.6341463414634146
59.0,29.0,6.0,109.0,13.0,73.0,1.0,32.0,72.0,64.0,51.0,22.0,5.0,4.0,34.0,70.0,9.0,32.0,42.0,22.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,42.0,15.0,0.6428571428571428
81.0,55.0,26.0,106.0,44.0,81.0,33.0,65.0,15.0,41.0,40.0,68.0,64.0,15.0,70.0,15.0,81.0,25.0,34.0,22.0,7.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,43.0,16.0,0.627906976744186
16.0,73.0,79.0,50.0,70.0,57.0,20.0,48.0,75.0,2.0,44.0,17.0,68.0,51.0,57.0,50.0,46.0,36.0,27.0,22.0,5.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,44.0,16.0,0.6363636363636364
24.0,7.0,27.0,57.0,16.0,31.0,36.0,67.0,1.0,51.0,11.0,77.0,71.0,57.0,46.0,65.0,69.0,58.0,14.0,55.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,45.0,17.0,0.6222222222222222
69.0,56.0,89.0,27.0,13.0,27.0,30.0,76.0,50.0,38.0,42.0,57.0,51.0,77.0,43.0,2.0,62.0,85.0,16.0,27.0,1.0,1,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,46.0,18.0,0.6086956521739131
10.0,72.0,76.0,69.0,29.0,24.0,12.0,29.0,80.0,29.0,86.0,45.0,55.0,27.0,40.0,52.0,46.0,36.0,22.0,31.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,47.0,18.0,0.6170212765957447
71.0,36.0,50.0,112.0,53.0,10.0,78.0,48.0,47.0,33.0,13.0,30.0,24.0,16.0,72.0,68.0,57.0,8.0,38.0,14.0,1.0,0,0.6881472263786719,F,8.5,0.0,4,0.6881472263786719,16.0,16.0,48.0,18.0,0.625
63.0,9.0,63.0,72.0,73.0,31.0,23.0,74.0,47.0,55.0,31.0,72.0,5.0,6.0,78.0,50.0,67.0,32.0,29.0,61.0,10.0,1,0.6881472263786719,F,8.5,1.0,4,0.6881472263786719,17.0,17.0,48.0,18.0,0.625
