X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
78.0,21.0,41.0,6.0,77.0,56.0,6.0,52.0,8.0,39.0,30.0,8.0,19.0,86.0,89.0,55.0,16.0,19.0,60.0,47.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,1.0,1.0,0.0,0.0,1.0
18.0,19.0,54.0,53.0,33.0,34.0,22.0,93.0,9.0,38.0,43.0,59.0,55.0,75.0,23.0,45.0,12.0,41.0,23.0,97.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,2.0,2.0,0.0,0.0,1.0
32.0,19.0,30.0,47.0,42.0,87.0,20.0,29.0,92.0,58.0,3.0,63.0,37.0,33.0,10.0,43.0,39.0,45.0,67.0,68.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,3.0,3.0,0.0,0.0,1.0
79.0,11.0,59.0,53.0,55.0,72.0,6.0,42.0,73.0,83.0,14.0,54.0,31.0,83.0,54.0,79.0,57.0,45.0,63.0,102.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,4.0,4.0,0.0,0.0,1.0
78.0,10.0,31.0,2.0,15.0,1.0,29.0,45.0,57.0,35.0,31.0,65.0,71.0,3.0,23.0,73.0,15.0,33.0,46.0,102.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,5.0,5.0,0.0,0.0,1.0
16.0,1.0,66.0,10.0,22.0,20.0,59.0,78.0,46.0,14.0,10.0,50.0,74.0,45.0,13.0,1.0,26.0,61.0,3.0,11.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,5.0,5.0,1.0,0.0,1.0
4.0,17.0,11.0,20.0,21.0,17.0,76.0,35.0,92.0,33.0,82.0,40.0,19.0,87.0,39.0,64.0,43.0,49.0,63.0,19.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,5.0,5.0,2.0,0.0,1.0
48.0,3.0,3.0,53.0,19.0,82.0,55.0,73.0,46.0,54.0,5.0,20.0,62.0,38.0,58.0,78.0,16.0,12.0,44.0,71.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,6.0,6.0,2.0,0.0,1.0
52.0,19.0,7.0,53.0,73.0,4.0,47.0,78.0,25.0,78.0,72.0,31.0,6.0,88.0,87.0,64.0,10.0,26.0,20.0,77.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,7.0,7.0,2.0,0.0,1.0
3.0,6.0,56.0,15.0,66.0,42.0,33.0,87.0,58.0,60.0,22.0,50.0,32.0,75.0,39.0,16.0,17.0,49.0,6.0,94.0,3.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,7.0,7.0,3.0,0.0,1.0
72.0,17.0,46.0,4.0,57.0,43.0,25.0,96.0,7.0,54.0,61.0,12.0,84.0,75.0,80.0,27.0,63.0,45.0,63.0,47.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,7.0,7.0,4.0,1.0,0.75
31.0,6.0,95.0,33.0,14.0,82.0,45.0,35.0,15.0,51.0,45.0,61.0,78.0,90.0,10.0,61.0,67.0,16.0,37.0,81.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,8.0,8.0,4.0,1.0,0.75
18.0,10.0,66.0,4.0,60.0,87.0,26.0,74.0,43.0,91.0,45.0,54.0,79.0,1.0,21.0,47.0,30.0,42.0,23.0,89.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,9.0,9.0,4.0,1.0,0.75
79.0,17.0,9.0,27.0,52.0,85.0,20.0,85.0,33.0,93.0,45.0,63.0,79.0,31.0,47.0,87.0,2.0,13.0,74.0,64.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,10.0,10.0,4.0,1.0,0.75
32.0,1.0,8.0,35.0,75.0,49.0,21.0,83.0,23.0,49.0,82.0,9.0,32.0,39.0,88.0,7.0,6.0,61.0,53.0,17.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,10.0,10.0,5.0,1.0,0.8
8.0,24.0,74.0,44.0,24.0,59.0,73.0,55.0,22.0,19.0,76.0,59.0,27.0,67.0,61.0,19.0,68.0,42.0,77.0,47.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,10.0,10.0,6.0,1.0,0.8333333333333334
30.0,3.0,26.0,55.0,48.0,64.0,58.0,95.0,67.0,51.0,41.0,8.0,37.0,1.0,52.0,15.0,61.0,45.0,63.0,53.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,11.0,11.0,6.0,1.0,0.8333333333333334
82.0,10.0,13.0,6.0,64.0,36.0,78.0,55.0,43.0,72.0,41.0,89.0,31.0,3.0,56.0,45.0,28.0,33.0,42.0,7.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,12.0,12.0,6.0,1.0,0.8333333333333334
66.0,10.0,36.0,61.0,58.0,10.0,3.0,37.0,43.0,83.0,35.0,11.0,31.0,2.0,68.0,17.0,53.0,19.0,63.0,91.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,13.0,13.0,6.0,1.0,0.8333333333333334
12.0,2.0,74.0,22.0,62.0,36.0,84.0,29.0,20.0,33.0,82.0,88.0,33.0,35.0,10.0,45.0,53.0,61.0,36.0,42.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,14.0,14.0,6.0,1.0,0.8333333333333334
68.0,19.0,60.0,70.0,75.0,17.0,20.0,52.0,23.0,35.0,51.0,12.0,82.0,90.0,17.0,45.0,67.0,17.0,74.0,95.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,15.0,15.0,6.0,1.0,0.8333333333333334
16.0,10.0,9.0,35.0,37.0,87.0,7.0,76.0,35.0,93.0,45.0,63.0,44.0,39.0,45.0,14.0,63.0,58.0,29.0,17.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,15.0,15.0,7.0,1.0,0.8571428571428572
64.0,22.0,76.0,10.0,48.0,84.0,2.0,46.0,85.0,83.0,45.0,89.0,31.0,13.0,6.0,80.0,72.0,54.0,53.0,21.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,15.0,15.0,8.0,1.0,0.875
4.0,10.0,26.0,6.0,28.0,34.0,29.0,39.0,76.0,63.0,80.0,32.0,61.0,89.0,45.0,66.0,49.0,47.0,37.0,8.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,15.0,15.0,9.0,1.0,0.8888888888888888
25.0,14.0,59.0,15.0,13.0,91.0,15.0,37.0,9.0,14.0,30.0,47.0,57.0,25.0,56.0,66.0,55.0,9.0,33.0,93.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,15.0,15.0,10.0,1.0,0.9
46.0,10.0,67.0,38.0,66.0,3.0,71.0,79.0,86.0,35.0,11.0,10.0,13.0,3.0,76.0,64.0,75.0,54.0,75.0,32.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,16.0,16.0,10.0,1.0,0.9
76.0,24.0,79.0,71.0,25.0,50.0,25.0,91.0,79.0,54.0,53.0,27.0,49.0,11.0,52.0,64.0,16.0,21.0,7.0,91.0,4.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,16.0,16.0,11.0,2.0,0.8181818181818181
8.0,17.0,97.0,39.0,21.0,10.0,46.0,81.0,69.0,14.0,53.0,30.0,8.0,33.0,6.0,38.0,51.0,13.0,63.0,97.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,16.0,16.0,12.0,2.0,0.8333333333333334
46.0,6.0,23.0,28.0,52.0,91.0,7.0,30.0,71.0,49.0,22.0,84.0,36.0,6.0,6.0,32.0,34.0,58.0,47.0,87.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,17.0,17.0,12.0,2.0,0.8333333333333334
82.0,4.0,36.0,6.0,77.0,60.0,60.0,73.0,44.0,60.0,41.0,14.0,50.0,93.0,80.0,87.0,6.0,48.0,67.0,52.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,18.0,18.0,12.0,2.0,0.8333333333333334
25.0,3.0,37.0,53.0,25.0,82.0,3.0,37.0,71.0,66.0,31.0,47.0,73.0,93.0,10.0,51.0,61.0,50.0,33.0,89.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,19.0,19.0,12.0,2.0,0.8333333333333334
63.0,17.0,9.0,28.0,30.0,17.0,20.0,37.0,73.0,38.0,39.0,9.0,67.0,33.0,25.0,69.0,32.0,37.0,39.0,89.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,20.0,20.0,12.0,2.0,0.8333333333333334
3.0,10.0,60.0,63.0,28.0,77.0,6.0,35.0,36.0,90.0,48.0,22.0,25.0,39.0,45.0,58.0,28.0,40.0,63.0,17.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,21.0,21.0,12.0,2.0,0.8333333333333334
46.0,17.0,59.0,43.0,13.0,35.0,44.0,71.0,35.0,38.0,20.0,9.0,43.0,13.0,64.0,45.0,28.0,59.0,67.0,102.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,22.0,22.0,12.0,2.0,0.8333333333333334
40.0,10.0,41.0,68.0,59.0,84.0,84.0,37.0,74.0,35.0,22.0,61.0,19.0,35.0,56.0,29.0,12.0,42.0,4.0,102.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,23.0,23.0,12.0,2.0,0.8333333333333334
76.0,1.0,92.0,23.0,42.0,71.0,51.0,42.0,9.0,47.0,45.0,44.0,74.0,43.0,23.0,7.0,24.0,37.0,16.0,69.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,23.0,23.0,13.0,2.0,0.8461538461538461
41.0,1.0,83.0,12.0,55.0,86.0,45.0,44.0,56.0,19.0,67.0,74.0,71.0,60.0,27.0,63.0,71.0,37.0,37.0,63.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,24.0,24.0,13.0,2.0,0.8461538461538461
32.0,11.0,83.0,30.0,75.0,53.0,54.0,31.0,23.0,80.0,27.0,86.0,44.0,20.0,25.0,61.0,39.0,7.0,29.0,2.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,25.0,25.0,13.0,2.0,0.8461538461538461
9.0,17.0,20.0,25.0,41.0,36.0,1.0,35.0,62.0,93.0,9.0,74.0,70.0,18.0,20.0,45.0,18.0,12.0,32.0,74.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,26.0,26.0,13.0,2.0,0.8461538461538461
16.0,4.0,57.0,38.0,38.0,76.0,53.0,37.0,47.0,72.0,21.0,8.0,45.0,45.0,56.0,47.0,22.0,32.0,77.0,53.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,27.0,27.0,13.0,2.0,0.8461538461538461
64.0,19.0,76.0,13.0,55.0,54.0,71.0,46.0,15.0,32.0,53.0,76.0,38.0,13.0,64.0,7.0,21.0,45.0,26.0,43.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,27.0,27.0,14.0,2.0,0.8571428571428572
9.0,7.0,95.0,35.0,23.0,57.0,59.0,41.0,9.0,55.0,45.0,41.0,56.0,89.0,28.0,58.0,3.0,54.0,75.0,3.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,27.0,27.0,15.0,2.0,0.8666666666666667
18.0,1.0,82.0,2.0,63.0,48.0,33.0,37.0,89.0,23.0,10.0,14.0,46.0,39.0,42.0,15.0,38.0,26.0,23.0,47.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,27.0,27.0,16.0,3.0,0.8125
41.0,1.0,30.0,64.0,77.0,17.0,28.0,85.0,77.0,23.0,55.0,52.0,23.0,85.0,91.0,14.0,65.0,33.0,77.0,2.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,28.0,28.0,16.0,3.0,0.8125
45.0,24.0,62.0,4.0,38.0,32.0,76.0,86.0,32.0,15.0,47.0,86.0,27.0,89.0,48.0,32.0,41.0,44.0,51.0,47.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,29.0,29.0,16.0,3.0,0.8125
48.0,17.0,80.0,50.0,74.0,25.0,44.0,35.0,36.0,7.0,73.0,9.0,17.0,94.0,62.0,88.0,19.0,51.0,12.0,102.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,30.0,30.0,16.0,3.0,0.8125
52.0,6.0,59.0,5.0,41.0,53.0,63.0,29.0,65.0,45.0,40.0,52.0,19.0,41.0,19.0,28.0,3.0,49.0,31.0,89.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,30.0,30.0,17.0,3.0,0.8235294117647058
28.0,17.0,9.0,50.0,43.0,60.0,63.0,70.0,41.0,72.0,23.0,46.0,16.0,48.0,30.0,45.0,28.0,16.0,70.0,36.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,31.0,31.0,17.0,3.0,0.8235294117647058
34.0,13.0,7.0,64.0,75.0,8.0,45.0,38.0,59.0,14.0,41.0,79.0,22.0,33.0,60.0,50.0,55.0,17.0,39.0,47.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,32.0,32.0,17.0,3.0,0.8235294117647058
24.0,22.0,7.0,9.0,34.0,10.0,33.0,42.0,78.0,37.0,42.0,15.0,83.0,56.0,50.0,13.0,61.0,31.0,70.0,95.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,32.0,32.0,18.0,4.0,0.7777777777777778
18.0,6.0,74.0,43.0,20.0,27.0,35.0,78.0,30.0,7.0,29.0,19.0,76.0,93.0,52.0,1.0,1.0,12.0,72.0,100.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,32.0,32.0,19.0,5.0,0.736842105263158
80.0,21.0,91.0,28.0,61.0,65.0,35.0,37.0,9.0,38.0,45.0,39.0,13.0,67.0,10.0,66.0,49.0,40.0,8.0,37.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,32.0,32.0,20.0,5.0,0.75
70.0,3.0,74.0,6.0,29.0,76.0,84.0,46.0,41.0,29.0,43.0,80.0,71.0,35.0,87.0,50.0,55.0,17.0,63.0,78.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,33.0,33.0,20.0,5.0,0.75
52.0,1.0,25.0,42.0,22.0,78.0,23.0,65.0,67.0,73.0,47.0,9.0,44.0,93.0,21.0,5.0,61.0,4.0,23.0,15.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,33.0,33.0,21.0,6.0,0.7142857142857143
84.0,1.0,7.0,50.0,55.0,26.0,84.0,39.0,23.0,73.0,66.0,80.0,21.0,17.0,15.0,85.0,49.0,20.0,16.0,81.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,34.0,34.0,21.0,6.0,0.7142857142857143
39.0,24.0,33.0,4.0,32.0,65.0,76.0,46.0,65.0,72.0,41.0,1.0,13.0,93.0,52.0,27.0,46.0,61.0,63.0,94.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,34.0,34.0,22.0,6.0,0.7272727272727273
16.0,12.0,69.0,25.0,38.0,90.0,71.0,35.0,35.0,80.0,36.0,20.0,79.0,1.0,71.0,66.0,57.0,28.0,16.0,97.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,34.0,34.0,23.0,6.0,0.7391304347826086
16.0,14.0,33.0,43.0,20.0,42.0,40.0,67.0,1.0,78.0,8.0,88.0,78.0,67.0,47.0,78.0,76.0,42.0,20.0,69.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,35.0,35.0,23.0,6.0,0.7391304347826086
83.0,10.0,78.0,22.0,42.0,42.0,65.0,56.0,46.0,49.0,46.0,50.0,61.0,12.0,39.0,46.0,63.0,17.0,45.0,89.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,35.0,35.0,24.0,6.0,0.75
17.0,17.0,20.0,50.0,18.0,51.0,69.0,37.0,35.0,77.0,45.0,63.0,58.0,36.0,28.0,33.0,6.0,49.0,63.0,93.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,36.0,36.0,24.0,6.0,0.75
38.0,3.0,38.0,1.0,42.0,94.0,80.0,78.0,4.0,48.0,8.0,3.0,32.0,79.0,69.0,84.0,67.0,49.0,59.0,46.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,36.0,36.0,25.0,7.0,0.72
7.0,13.0,95.0,21.0,28.0,66.0,64.0,57.0,33.0,55.0,22.0,8.0,83.0,35.0,86.0,84.0,60.0,32.0,58.0,21.0,5.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,37.0,37.0,25.0,7.0,0.72
4.0,9.0,62.0,69.0,34.0,33.0,7.0,42.0,65.0,35.0,55.0,65.0,70.0,24.0,52.0,41.0,53.0,49.0,36.0,89.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,37.0,37.0,26.0,7.0,0.7307692307692308
41.0,21.0,41.0,50.0,55.0,55.0,3.0,29.0,6.0,8.0,10.0,14.0,74.0,58.0,58.0,19.0,57.0,26.0,20.0,60.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,37.0,37.0,27.0,8.0,0.7037037037037037
41.0,10.0,72.0,30.0,32.0,77.0,83.0,73.0,18.0,73.0,55.0,12.0,31.0,83.0,25.0,58.0,30.0,32.0,32.0,89.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,38.0,38.0,27.0,8.0,0.7037037037037037
42.0,18.0,29.0,9.0,61.0,60.0,9.0,73.0,84.0,48.0,53.0,70.0,78.0,39.0,6.0,65.0,75.0,42.0,4.0,32.0,6.0,1,0.8994228047072717,F,4.5,1.0,5,0.8994228047072717,39.0,39.0,27.0,8.0,0.7037037037037037
22.0,6.0,89.0,63.0,71.0,85.0,65.0,57.0,22.0,38.0,9.0,69.0,17.0,73.0,9.0,33.0,55.0,42.0,62.0,44.0,1.0,1,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,39.0,39.0,28.0,9.0,0.6785714285714286
17.0,10.0,59.0,6.0,60.0,36.0,48.0,43.0,35.0,64.0,44.0,21.0,49.0,5.0,28.0,61.0,31.0,26.0,61.0,13.0,1.0,0,0.8994228047072717,F,4.5,0.0,5,0.8994228047072717,39.0,39.0,29.0,9.0,0.6896551724137931
