X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
69.0,12.0,50.0,89.0,49.0,45.0,86.0,29.0,72.0,52.0,77.0,17.0,43.0,55.0,24.0,65.0,74.0,91.0,12.0,22.0,1.0,1,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,0.0,0.0,1.0,1.0,0.0
18.0,46.0,76.0,6.0,40.0,51.0,58.0,44.0,74.0,41.0,67.0,73.0,73.0,55.0,13.0,65.0,32.0,80.0,40.0,22.0,1.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,0.0,0.0,2.0,1.0,0.0
4.0,13.0,75.0,65.0,10.0,50.0,42.0,6.0,85.0,28.0,51.0,31.0,71.0,71.0,77.0,36.0,50.0,66.0,36.0,22.0,10.0,1,0.7541801430752222,F,5.5,1.0,2,0.7541801430752222,1.0,1.0,2.0,1.0,0.5
94.0,11.0,16.0,94.0,31.0,20.0,2.0,49.0,61.0,8.0,57.0,1.0,16.0,68.0,53.0,68.0,10.0,51.0,14.0,97.0,1.0,1,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,3.0,2.0,0.33333333333333337
98.0,44.0,79.0,86.0,11.0,43.0,76.0,32.0,47.0,5.0,41.0,41.0,33.0,30.0,24.0,40.0,41.0,21.0,40.0,57.0,4.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,4.0,2.0,0.5
63.0,9.0,71.0,8.0,4.0,12.0,9.0,12.0,1.0,48.0,8.0,54.0,68.0,53.0,19.0,65.0,82.0,13.0,56.0,22.0,1.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,5.0,2.0,0.6
71.0,12.0,62.0,73.0,15.0,53.0,26.0,48.0,61.0,8.0,20.0,56.0,12.0,34.0,8.0,22.0,32.0,12.0,16.0,22.0,1.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,6.0,2.0,0.6666666666666667
28.0,25.0,76.0,93.0,44.0,55.0,27.0,42.0,7.0,19.0,50.0,52.0,11.0,38.0,76.0,2.0,84.0,85.0,57.0,22.0,5.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,7.0,2.0,0.7142857142857143
7.0,3.0,50.0,90.0,27.0,25.0,8.0,44.0,61.0,16.0,73.0,60.0,67.0,19.0,48.0,30.0,45.0,67.0,35.0,74.0,1.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,8.0,2.0,0.75
20.0,7.0,30.0,8.0,13.0,30.0,47.0,32.0,52.0,22.0,80.0,52.0,71.0,32.0,20.0,49.0,77.0,57.0,34.0,75.0,1.0,0,0.7541801430752222,F,5.5,0.0,2,0.7541801430752222,1.0,1.0,9.0,2.0,0.7777777777777778
