X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
26.0,49.0,4.0,64.0,25.0,81.0,92.0,28.0,50.0,40.0,60.0,56.0,73.0,79.0,66.0,31.0,23.0,12.0,53.0,86.0,9.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,0.0,0.0,1.0,1.0,0.0
52.0,9.0,17.0,77.0,58.0,48.0,92.0,48.0,13.0,38.0,31.0,52.0,69.0,59.0,3.0,65.0,15.0,32.0,49.0,22.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,1.0,1.0,1.0,1.0,0.0
88.0,13.0,37.0,17.0,13.0,83.0,6.0,12.0,43.0,2.0,63.0,54.0,42.0,74.0,66.0,4.0,9.0,64.0,26.0,61.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,1.0,1.0,2.0,1.0,0.5
26.0,52.0,76.0,62.0,42.0,47.0,20.0,48.0,5.0,5.0,73.0,76.0,71.0,77.0,20.0,56.0,46.0,32.0,56.0,25.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,1.0,1.0,3.0,1.0,0.6666666666666667
83.0,8.0,71.0,107.0,4.0,87.0,4.0,14.0,66.0,68.0,32.0,43.0,69.0,64.0,57.0,12.0,33.0,10.0,11.0,49.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,1.0,1.0,4.0,1.0,0.75
98.0,51.0,4.0,100.0,52.0,70.0,20.0,21.0,74.0,14.0,40.0,28.0,69.0,44.0,78.0,50.0,57.0,90.0,17.0,16.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,2.0,2.0,4.0,1.0,0.75
80.0,3.0,23.0,49.0,42.0,85.0,46.0,34.0,25.0,55.0,67.0,53.0,14.0,68.0,66.0,11.0,20.0,76.0,27.0,81.0,1.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,2.0,2.0,5.0,2.0,0.6
98.0,40.0,11.0,67.0,14.0,1.0,82.0,53.0,59.0,63.0,15.0,56.0,31.0,47.0,77.0,12.0,9.0,12.0,65.0,75.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,3.0,3.0,5.0,2.0,0.6
18.0,30.0,47.0,73.0,69.0,25.0,20.0,35.0,47.0,51.0,13.0,30.0,50.0,43.0,52.0,52.0,55.0,71.0,16.0,82.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,3.0,3.0,6.0,2.0,0.6666666666666667
40.0,55.0,71.0,40.0,44.0,89.0,84.0,29.0,50.0,35.0,39.0,70.0,68.0,71.0,77.0,63.0,69.0,64.0,75.0,84.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,4.0,4.0,6.0,2.0,0.6666666666666667
14.0,11.0,44.0,73.0,25.0,27.0,91.0,48.0,33.0,16.0,82.0,55.0,5.0,56.0,20.0,62.0,20.0,36.0,70.0,21.0,1.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,4.0,4.0,7.0,3.0,0.5714285714285714
71.0,42.0,7.0,77.0,60.0,2.0,46.0,29.0,74.0,24.0,86.0,74.0,74.0,64.0,22.0,14.0,18.0,30.0,62.0,48.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,4.0,4.0,8.0,3.0,0.625
61.0,27.0,10.0,37.0,56.0,67.0,44.0,37.0,31.0,34.0,63.0,37.0,39.0,64.0,78.0,70.0,18.0,88.0,65.0,46.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,5.0,5.0,8.0,3.0,0.625
70.0,27.0,88.0,109.0,50.0,58.0,43.0,2.0,78.0,24.0,36.0,33.0,73.0,64.0,48.0,60.0,13.0,51.0,63.0,21.0,1.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,5.0,5.0,9.0,4.0,0.5555555555555556
36.0,22.0,16.0,79.0,69.0,78.0,50.0,48.0,85.0,60.0,32.0,12.0,33.0,48.0,69.0,48.0,43.0,50.0,31.0,12.0,10.0,1,0.6683581845858815,F,9.5,1.0,5,0.6683581845858815,6.0,6.0,9.0,4.0,0.5555555555555556
94.0,11.0,16.0,94.0,31.0,20.0,2.0,49.0,61.0,8.0,57.0,1.0,16.0,68.0,53.0,68.0,10.0,51.0,14.0,97.0,1.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,6.0,6.0,10.0,5.0,0.5
55.0,48.0,81.0,39.0,8.0,70.0,12.0,18.0,47.0,37.0,83.0,33.0,16.0,70.0,44.0,6.0,46.0,42.0,26.0,21.0,1.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,6.0,6.0,11.0,5.0,0.5454545454545454
61.0,51.0,76.0,50.0,60.0,46.0,1.0,48.0,40.0,64.0,42.0,76.0,43.0,71.0,16.0,18.0,41.0,6.0,35.0,67.0,9.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,6.0,6.0,12.0,6.0,0.5
3.0,52.0,79.0,16.0,25.0,47.0,25.0,30.0,3.0,66.0,63.0,33.0,62.0,64.0,26.0,27.0,76.0,32.0,75.0,55.0,6.0,0,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,6.0,6.0,13.0,6.0,0.5384615384615384
14.0,58.0,24.0,73.0,8.0,81.0,67.0,32.0,5.0,28.0,28.0,1.0,27.0,53.0,72.0,65.0,83.0,91.0,16.0,92.0,6.0,1,0.6683581845858815,F,9.5,0.0,5,0.6683581845858815,6.0,6.0,14.0,7.0,0.5
