AUC,Kendall,Spearman,epsilonOb,epsilonEff,epsilonTreat,AUC_Kendal
25.69692366666669,0.9999999999999999,0.9999999999999999,0.05,0.4,0.4,1.9350322351837874
25.498435666666683,0.9999999999999999,0.9999999999999999,0.05,0.05,0.4,1.92780986566187
24.820119999999974,0.9999999999999999,0.9999999999999999,0.05,0.2,0.15,1.9031280390669505
24.75114750000001,0.9999999999999999,0.9999999999999999,0.05,0.15,0.05,1.9006183413429059
24.274255208333333,0.9999999999999999,0.9999999999999999,0.05,0.05,0.45,1.8832656935628358
25.181102666666682,0.9555555555555554,0.9878787878787878,0.05,0.35,0.4,1.8718186466643116
25.52306033333333,0.911111111111111,0.9636363636363635,0.05,0.3,0.3,1.8398169928647377
24.203189500000004,0.9555555555555554,0.9878787878787878,0.05,0.35,0.15,1.836235385963339
23.69432199999998,0.9555555555555554,0.9878787878787878,0.05,0.4,0.2,1.817719258425683
24.716581,0.911111111111111,0.9636363636363635,0.05,0.25,0.45,1.810471683540635
27.145311666666682,0.8222222222222221,0.9393939393939393,0.05,0.35,0.25,1.80995685426179
24.67980149999999,0.911111111111111,0.9757575757575757,0.05,0.3,0.4,1.809133390344918
24.542990666666654,0.911111111111111,0.9757575757575757,0.05,0.05,0.35,1.8041552637431348
24.326615333333333,0.911111111111111,0.9757575757575757,0.05,0.25,0.1,1.7962820290248587
24.106674833333365,0.911111111111111,0.9636363636363635,0.05,0.25,0.05,1.788279068826585
24.091687999999998,0.911111111111111,0.9636363636363635,0.05,0.4,0.15,1.7877337439288736
23.931475999999993,0.911111111111111,0.9636363636363635,0.05,0.25,0.15,1.7819041206476405
23.809345166666667,0.911111111111111,0.9636363636363635,0.05,0.3,0.2,1.7774601542196806
24.912266333333317,0.8666666666666666,0.9515151515151514,0.05,0.35,0.1,1.7731476281743852
24.908312833333326,0.8666666666666666,0.9515151515151514,0.05,0.25,0.4,1.7730037724354748
23.511730999999976,0.911111111111111,0.9636363636363635,0.05,0.3,0.05,1.7666308875303884
25.80840950000002,0.8222222222222221,0.9272727272727272,0.05,0.3,0.35,1.7613110849340825
25.27199916666666,0.8222222222222221,0.9151515151515152,0.05,0.35,0.3,1.7417927581702068
24.043876000000015,0.8666666666666666,0.9272727272727272,0.05,0.2,0.05,1.741549567452358
25.991009666666674,0.7777777777777777,0.8181818181818182,0.05,0.2,0.4,1.7235109004873719
24.680666000000016,0.8222222222222221,0.9151515151515152,0.05,0.05,0.3,1.7202759579594544
25.814427833333315,0.7777777777777777,0.8666666666666665,0.05,0.4,0.35,1.7170856291803354
25.635548333333315,0.7777777777777777,0.9151515151515152,0.05,0.4,0.5,1.710576752830653
25.336640166666676,0.7777777777777777,0.8666666666666665,0.05,0.35,0.45,1.6997004014502917
