X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
85.0,20.0,14.0,98.0,52.0,56.0,31.0,93.0,47.0,18.0,57.0,65.0,13.0,41.0,44.0,70.0,62.0,30.0,25.0,76.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,0.0,0.0,1.0,1.0,0.0
98.0,42.0,25.0,103.0,60.0,10.0,58.0,41.0,54.0,10.0,55.0,45.0,55.0,25.0,65.0,11.0,62.0,56.0,38.0,38.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,0.0,0.0,2.0,1.0,0.0
42.0,26.0,60.0,99.0,40.0,33.0,74.0,79.0,43.0,26.0,65.0,45.0,43.0,37.0,39.0,37.0,56.0,91.0,34.0,74.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,0.0,0.0,3.0,1.0,0.0
44.0,37.0,16.0,33.0,42.0,81.0,1.0,13.0,25.0,64.0,40.0,53.0,43.0,37.0,43.0,58.0,73.0,80.0,33.0,48.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,0.0,0.0,4.0,2.0,0.0
89.0,7.0,79.0,32.0,38.0,53.0,92.0,6.0,13.0,26.0,32.0,24.0,27.0,42.0,19.0,69.0,38.0,90.0,44.0,22.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,0.0,0.0,5.0,2.0,0.0
48.0,30.0,29.0,36.0,53.0,79.0,56.0,53.0,53.0,2.0,73.0,47.0,62.0,27.0,1.0,52.0,79.0,18.0,27.0,22.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,1.0,1.0,5.0,2.0,0.6
85.0,47.0,23.0,75.0,16.0,87.0,35.0,47.0,67.0,42.0,70.0,52.0,41.0,64.0,77.0,4.0,62.0,56.0,33.0,22.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,2.0,2.0,5.0,2.0,0.6
45.0,30.0,27.0,24.0,21.0,2.0,79.0,63.0,66.0,42.0,14.0,17.0,67.0,75.0,40.0,14.0,41.0,56.0,60.0,37.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,2.0,2.0,6.0,2.0,0.6666666666666667
94.0,13.0,2.0,71.0,42.0,89.0,20.0,71.0,79.0,25.0,75.0,25.0,49.0,5.0,1.0,8.0,7.0,74.0,29.0,72.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,3.0,3.0,6.0,2.0,0.6666666666666667
49.0,47.0,50.0,19.0,9.0,9.0,79.0,48.0,21.0,28.0,8.0,19.0,12.0,29.0,70.0,53.0,9.0,11.0,51.0,22.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,3.0,3.0,7.0,3.0,0.5714285714285714
30.0,47.0,11.0,88.0,13.0,89.0,71.0,29.0,57.0,37.0,28.0,70.0,68.0,1.0,77.0,19.0,10.0,73.0,21.0,80.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,4.0,4.0,7.0,3.0,0.5714285714285714
96.0,36.0,18.0,89.0,27.0,50.0,9.0,89.0,53.0,39.0,3.0,12.0,55.0,32.0,67.0,37.0,23.0,12.0,38.0,68.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,4.0,4.0,8.0,3.0,0.625
80.0,42.0,27.0,107.0,40.0,1.0,59.0,63.0,82.0,26.0,42.0,30.0,42.0,32.0,3.0,24.0,26.0,51.0,54.0,7.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,5.0,5.0,8.0,3.0,0.625
96.0,33.0,84.0,102.0,29.0,57.0,29.0,91.0,7.0,63.0,44.0,72.0,12.0,27.0,44.0,22.0,32.0,78.0,40.0,49.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,5.0,5.0,9.0,3.0,0.6666666666666667
96.0,7.0,29.0,51.0,12.0,2.0,64.0,39.0,41.0,42.0,86.0,12.0,43.0,68.0,20.0,65.0,9.0,55.0,56.0,63.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,5.0,5.0,10.0,3.0,0.7
43.0,8.0,60.0,67.0,11.0,30.0,92.0,41.0,37.0,63.0,63.0,46.0,68.0,29.0,37.0,61.0,4.0,32.0,57.0,3.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,5.0,5.0,11.0,4.0,0.6363636363636364
39.0,13.0,25.0,105.0,27.0,32.0,31.0,29.0,35.0,37.0,35.0,38.0,67.0,13.0,33.0,65.0,66.0,13.0,22.0,91.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,5.0,5.0,12.0,5.0,0.5833333333333333
41.0,44.0,45.0,93.0,27.0,49.0,27.0,79.0,66.0,67.0,36.0,52.0,24.0,64.0,53.0,8.0,51.0,80.0,57.0,75.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,5.0,5.0,13.0,5.0,0.6153846153846154
52.0,3.0,87.0,46.0,12.0,73.0,41.0,32.0,15.0,28.0,65.0,56.0,71.0,75.0,3.0,58.0,62.0,17.0,38.0,67.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,6.0,6.0,13.0,5.0,0.6153846153846154
16.0,48.0,6.0,80.0,53.0,30.0,76.0,29.0,37.0,10.0,86.0,63.0,67.0,55.0,43.0,48.0,84.0,13.0,57.0,34.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,6.0,6.0,14.0,5.0,0.6428571428571428
3.0,9.0,18.0,4.0,9.0,22.0,8.0,10.0,15.0,41.0,83.0,49.0,33.0,10.0,39.0,39.0,32.0,14.0,35.0,16.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,6.0,6.0,15.0,5.0,0.6666666666666667
65.0,14.0,28.0,3.0,65.0,85.0,31.0,91.0,41.0,2.0,15.0,43.0,36.0,11.0,55.0,68.0,58.0,36.0,40.0,36.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,6.0,6.0,16.0,5.0,0.6875
96.0,11.0,36.0,9.0,73.0,49.0,7.0,53.0,5.0,24.0,44.0,7.0,12.0,71.0,78.0,48.0,10.0,29.0,57.0,35.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,7.0,7.0,16.0,5.0,0.6875
3.0,44.0,45.0,26.0,71.0,67.0,72.0,73.0,25.0,50.0,44.0,41.0,50.0,1.0,32.0,14.0,75.0,17.0,56.0,34.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,7.0,7.0,17.0,5.0,0.7058823529411764
22.0,4.0,6.0,49.0,31.0,80.0,7.0,79.0,40.0,69.0,61.0,56.0,43.0,37.0,44.0,11.0,60.0,85.0,26.0,18.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,7.0,7.0,18.0,5.0,0.7222222222222222
84.0,43.0,37.0,42.0,10.0,1.0,33.0,59.0,13.0,46.0,42.0,3.0,11.0,15.0,61.0,27.0,14.0,90.0,22.0,22.0,6.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,7.0,7.0,19.0,6.0,0.6842105263157895
22.0,74.0,14.0,13.0,16.0,20.0,32.0,9.0,73.0,28.0,44.0,7.0,43.0,14.0,78.0,65.0,60.0,73.0,41.0,13.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,8.0,8.0,19.0,6.0,0.6842105263157895
69.0,72.0,81.0,112.0,15.0,28.0,58.0,93.0,79.0,26.0,28.0,49.0,11.0,11.0,20.0,37.0,35.0,72.0,50.0,74.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,8.0,8.0,20.0,6.0,0.7
56.0,51.0,56.0,90.0,8.0,1.0,57.0,50.0,52.0,20.0,32.0,17.0,49.0,5.0,5.0,31.0,71.0,38.0,27.0,29.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,9.0,9.0,20.0,6.0,0.7
6.0,9.0,2.0,98.0,49.0,20.0,44.0,18.0,78.0,16.0,55.0,38.0,11.0,25.0,13.0,15.0,7.0,56.0,29.0,70.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,10.0,10.0,20.0,6.0,0.7
31.0,30.0,63.0,107.0,10.0,55.0,92.0,46.0,5.0,64.0,19.0,7.0,31.0,4.0,61.0,70.0,65.0,14.0,32.0,59.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,10.0,10.0,21.0,6.0,0.7142857142857143
10.0,57.0,16.0,85.0,25.0,47.0,29.0,53.0,50.0,46.0,86.0,45.0,55.0,64.0,74.0,34.0,19.0,32.0,35.0,22.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,10.0,10.0,22.0,6.0,0.7272727272727273
63.0,30.0,5.0,80.0,53.0,20.0,18.0,63.0,14.0,51.0,32.0,26.0,43.0,51.0,47.0,63.0,76.0,59.0,30.0,48.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,10.0,10.0,23.0,6.0,0.7391304347826086
7.0,29.0,14.0,90.0,67.0,32.0,57.0,79.0,47.0,67.0,67.0,55.0,9.0,41.0,3.0,58.0,76.0,14.0,22.0,31.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,11.0,11.0,23.0,6.0,0.7391304347826086
26.0,57.0,76.0,32.0,44.0,33.0,84.0,44.0,78.0,26.0,86.0,14.0,57.0,32.0,74.0,22.0,71.0,56.0,18.0,82.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,11.0,11.0,24.0,6.0,0.75
58.0,11.0,25.0,90.0,20.0,89.0,67.0,76.0,85.0,2.0,23.0,38.0,16.0,1.0,41.0,37.0,52.0,38.0,22.0,61.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,11.0,11.0,25.0,6.0,0.76
35.0,36.0,84.0,61.0,44.0,20.0,3.0,35.0,27.0,38.0,80.0,50.0,5.0,3.0,61.0,42.0,62.0,38.0,34.0,59.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,11.0,11.0,26.0,6.0,0.7692307692307692
88.0,7.0,29.0,105.0,28.0,78.0,54.0,5.0,72.0,10.0,77.0,61.0,18.0,27.0,7.0,65.0,44.0,1.0,42.0,55.0,1.0,1,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,11.0,11.0,27.0,7.0,0.7407407407407407
79.0,50.0,25.0,93.0,16.0,53.0,50.0,93.0,1.0,52.0,35.0,52.0,43.0,6.0,77.0,11.0,66.0,11.0,35.0,21.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,12.0,12.0,27.0,7.0,0.7407407407407407
69.0,43.0,57.0,38.0,25.0,89.0,56.0,93.0,35.0,2.0,74.0,37.0,42.0,29.0,75.0,21.0,66.0,9.0,34.0,50.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,13.0,13.0,27.0,7.0,0.7407407407407407
39.0,39.0,88.0,70.0,69.0,51.0,92.0,41.0,18.0,52.0,86.0,21.0,68.0,64.0,77.0,26.0,41.0,7.0,34.0,13.0,8.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,14.0,14.0,27.0,7.0,0.7407407407407407
39.0,46.0,69.0,77.0,60.0,44.0,7.0,12.0,33.0,46.0,80.0,56.0,46.0,67.0,77.0,12.0,76.0,67.0,41.0,67.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,15.0,15.0,27.0,7.0,0.7407407407407407
85.0,12.0,13.0,73.0,67.0,86.0,86.0,38.0,59.0,26.0,86.0,59.0,16.0,73.0,16.0,16.0,10.0,6.0,46.0,93.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,15.0,15.0,28.0,7.0,0.75
56.0,55.0,6.0,37.0,8.0,89.0,47.0,28.0,82.0,52.0,52.0,68.0,5.0,12.0,5.0,25.0,57.0,58.0,42.0,76.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,16.0,16.0,28.0,7.0,0.75
60.0,27.0,88.0,61.0,16.0,36.0,22.0,52.0,58.0,12.0,44.0,20.0,2.0,43.0,77.0,63.0,58.0,32.0,48.0,34.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,17.0,17.0,28.0,7.0,0.75
13.0,9.0,39.0,53.0,27.0,46.0,23.0,9.0,47.0,55.0,40.0,54.0,73.0,20.0,3.0,11.0,54.0,39.0,61.0,13.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,18.0,18.0,28.0,7.0,0.75
96.0,33.0,69.0,107.0,6.0,30.0,1.0,57.0,83.0,42.0,63.0,74.0,43.0,59.0,4.0,72.0,79.0,32.0,23.0,93.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,18.0,18.0,29.0,7.0,0.7586206896551724
83.0,44.0,50.0,73.0,8.0,70.0,11.0,25.0,37.0,6.0,80.0,68.0,12.0,40.0,38.0,51.0,77.0,55.0,26.0,7.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,18.0,18.0,30.0,7.0,0.7666666666666666
71.0,44.0,86.0,17.0,8.0,28.0,33.0,39.0,37.0,56.0,50.0,58.0,18.0,5.0,72.0,65.0,33.0,67.0,21.0,62.0,8.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,19.0,19.0,30.0,7.0,0.7666666666666666
14.0,29.0,87.0,103.0,65.0,89.0,41.0,11.0,85.0,28.0,36.0,38.0,18.0,27.0,1.0,27.0,47.0,33.0,17.0,31.0,10.0,1,0.7358821268546163,F,6.5,1.0,3,0.7358821268546163,20.0,20.0,30.0,7.0,0.7666666666666666
22.0,60.0,18.0,67.0,8.0,56.0,43.0,20.0,25.0,51.0,50.0,77.0,27.0,77.0,43.0,68.0,69.0,53.0,34.0,44.0,1.0,0,0.7358821268546163,F,6.5,0.0,3,0.7358821268546163,20.0,20.0,31.0,7.0,0.7741935483870968
