X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
96.0,9.0,23.0,86.0,11.0,36.0,69.0,12.0,25.0,56.0,44.0,11.0,75.0,39.0,3.0,27.0,82.0,53.0,19.0,48.0,10.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,1.0,1.0,0.0,0.0,1.0
98.0,29.0,29.0,32.0,31.0,51.0,23.0,29.0,82.0,51.0,36.0,77.0,79.0,34.0,3.0,65.0,82.0,80.0,32.0,84.0,9.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,2.0,2.0,0.0,0.0,1.0
98.0,71.0,2.0,84.0,67.0,80.0,62.0,11.0,18.0,28.0,83.0,59.0,16.0,5.0,26.0,16.0,23.0,71.0,18.0,48.0,1.0,0,0.6916473640243849,F,1.5,0.0,5,0.6916473640243849,2.0,2.0,1.0,0.0,1.0
96.0,3.0,82.0,97.0,31.0,86.0,35.0,30.0,47.0,26.0,58.0,45.0,3.0,48.0,20.0,8.0,79.0,19.0,11.0,86.0,1.0,0,0.6916473640243849,F,1.5,0.0,5,0.6916473640243849,2.0,2.0,2.0,0.0,1.0
96.0,40.0,76.0,49.0,9.0,4.0,50.0,57.0,79.0,64.0,70.0,33.0,43.0,29.0,21.0,10.0,64.0,67.0,35.0,74.0,1.0,0,0.6916473640243849,F,1.5,0.0,5,0.6916473640243849,2.0,2.0,3.0,0.0,1.0
98.0,63.0,33.0,26.0,31.0,55.0,73.0,53.0,52.0,22.0,68.0,14.0,78.0,5.0,65.0,50.0,73.0,56.0,76.0,23.0,5.0,0,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,3.0,2.0,3.0,0.0,0.6666666666666666
96.0,12.0,78.0,73.0,57.0,53.0,53.0,24.0,73.0,46.0,58.0,58.0,12.0,46.0,68.0,63.0,66.0,71.0,16.0,52.0,8.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,4.0,3.0,3.0,0.0,0.75
96.0,5.0,25.0,3.0,13.0,1.0,29.0,48.0,57.0,18.0,44.0,58.0,67.0,4.0,20.0,65.0,10.0,46.0,46.0,86.0,1.0,0,0.6916473640243849,F,1.5,0.0,5,0.6916473640243849,4.0,3.0,4.0,0.0,0.75
98.0,70.0,90.0,90.0,11.0,10.0,92.0,36.0,37.0,28.0,40.0,50.0,50.0,55.0,70.0,25.0,20.0,20.0,56.0,70.0,9.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,5.0,4.0,4.0,0.0,0.8
98.0,9.0,25.0,52.0,54.0,1.0,31.0,7.0,77.0,35.0,55.0,49.0,55.0,24.0,1.0,12.0,73.0,19.0,11.0,31.0,10.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,6.0,5.0,4.0,0.0,0.8333333333333334
99.0,11.0,9.0,86.0,4.0,2.0,33.0,48.0,59.0,2.0,14.0,50.0,43.0,51.0,33.0,63.0,13.0,6.0,11.0,22.0,1.0,1,0.6916473640243849,F,1.5,0.0,5,0.6916473640243849,6.0,5.0,5.0,1.0,0.6333333333333333
98.0,9.0,47.0,33.0,18.0,2.0,20.0,63.0,5.0,28.0,64.0,29.0,59.0,20.0,70.0,42.0,63.0,60.0,14.0,37.0,10.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,7.0,6.0,5.0,1.0,0.657142857142857
96.0,12.0,86.0,93.0,16.0,1.0,80.0,28.0,53.0,4.0,31.0,76.0,74.0,42.0,1.0,15.0,36.0,80.0,45.0,11.0,10.0,1,0.6916473640243849,F,1.5,1.0,5,0.6916473640243849,8.0,7.0,5.0,1.0,0.675
