X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
4.0,30.0,70.0,73.0,42.0,82.0,45.0,39.0,46.0,38.0,41.0,52.0,52.0,41.0,18.0,14.0,55.0,27.0,57.0,78.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,0.0,0.0,1.0,0.0,0.0
77.0,32.0,59.0,77.0,75.0,72.0,3.0,41.0,67.0,28.0,45.0,88.0,37.0,53.0,13.0,13.0,81.0,16.0,55.0,27.0,1.0,1,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,0.0,0.0,2.0,1.0,0.0
17.0,63.0,22.0,15.0,47.0,57.0,25.0,31.0,81.0,52.0,82.0,61.0,74.0,53.0,60.0,48.0,37.0,12.0,75.0,11.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,0.0,0.0,3.0,1.0,0.0
17.0,15.0,30.0,10.0,75.0,68.0,41.0,51.0,46.0,91.0,69.0,74.0,83.0,36.0,19.0,11.0,26.0,19.0,63.0,19.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,1.0,1.0,3.0,1.0,0.6666666666666667
40.0,10.0,41.0,68.0,59.0,84.0,84.0,37.0,74.0,35.0,22.0,61.0,19.0,35.0,56.0,29.0,12.0,42.0,4.0,102.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,2.0,2.0,3.0,1.0,0.6666666666666667
84.0,28.0,28.0,29.0,27.0,87.0,51.0,52.0,8.0,45.0,66.0,3.0,8.0,93.0,24.0,39.0,15.0,58.0,23.0,39.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,2.0,2.0,4.0,1.0,0.75
2.0,42.0,41.0,30.0,55.0,74.0,78.0,31.0,66.0,26.0,82.0,40.0,39.0,71.0,64.0,66.0,61.0,31.0,4.0,7.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,3.0,3.0,4.0,1.0,0.75
40.0,77.0,22.0,43.0,62.0,66.0,84.0,70.0,36.0,28.0,45.0,59.0,44.0,79.0,12.0,33.0,1.0,42.0,53.0,14.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,4.0,4.0,4.0,1.0,0.75
32.0,32.0,30.0,71.0,11.0,84.0,79.0,41.0,40.0,34.0,72.0,9.0,31.0,29.0,64.0,45.0,75.0,17.0,65.0,71.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,4.0,4.0,5.0,1.0,0.8
84.0,60.0,1.0,53.0,32.0,45.0,46.0,37.0,25.0,16.0,35.0,31.0,21.0,39.0,1.0,29.0,4.0,17.0,75.0,95.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,5.0,5.0,5.0,1.0,0.8
45.0,45.0,61.0,10.0,15.0,1.0,65.0,24.0,86.0,78.0,78.0,52.0,37.0,29.0,56.0,34.0,28.0,40.0,23.0,50.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,5.0,5.0,6.0,1.0,0.8333333333333334
53.0,59.0,79.0,21.0,52.0,12.0,54.0,49.0,43.0,92.0,22.0,59.0,9.0,87.0,54.0,6.0,46.0,42.0,77.0,61.0,1.0,1,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,5.0,5.0,7.0,2.0,0.7142857142857143
12.0,91.0,56.0,75.0,68.0,48.0,33.0,37.0,59.0,49.0,45.0,8.0,40.0,69.0,31.0,29.0,46.0,48.0,16.0,15.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,6.0,6.0,7.0,2.0,0.7142857142857143
30.0,60.0,21.0,7.0,22.0,92.0,74.0,37.0,22.0,48.0,39.0,88.0,52.0,53.0,21.0,1.0,80.0,33.0,4.0,102.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,7.0,7.0,7.0,2.0,0.7142857142857143
48.0,12.0,39.0,53.0,25.0,87.0,33.0,42.0,48.0,35.0,55.0,86.0,83.0,49.0,77.0,19.0,40.0,12.0,23.0,91.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,7.0,7.0,8.0,2.0,0.75
78.0,58.0,9.0,79.0,34.0,60.0,48.0,29.0,93.0,31.0,45.0,22.0,59.0,49.0,54.0,43.0,43.0,50.0,46.0,83.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,8.0,8.0,8.0,2.0,0.75
62.0,87.0,74.0,57.0,19.0,84.0,60.0,35.0,94.0,13.0,16.0,8.0,54.0,31.0,27.0,84.0,61.0,54.0,35.0,18.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,8.0,8.0,9.0,2.0,0.7777777777777778
4.0,92.0,17.0,28.0,22.0,84.0,48.0,49.0,25.0,83.0,14.0,44.0,13.0,46.0,35.0,68.0,30.0,54.0,59.0,80.0,1.0,1,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,8.0,8.0,10.0,3.0,0.7
64.0,50.0,59.0,73.0,75.0,85.0,51.0,22.0,33.0,52.0,15.0,67.0,67.0,33.0,71.0,39.0,27.0,28.0,63.0,47.0,1.0,1,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,8.0,8.0,11.0,4.0,0.6363636363636364
26.0,48.0,90.0,73.0,57.0,92.0,52.0,37.0,71.0,18.0,27.0,14.0,19.0,54.0,1.0,61.0,21.0,56.0,6.0,63.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,9.0,9.0,11.0,4.0,0.6363636363636364
77.0,30.0,36.0,60.0,76.0,42.0,43.0,19.0,43.0,35.0,82.0,16.0,39.0,1.0,21.0,29.0,73.0,20.0,36.0,66.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,10.0,10.0,11.0,4.0,0.6363636363636364
44.0,34.0,33.0,62.0,41.0,66.0,65.0,61.0,11.0,72.0,41.0,74.0,78.0,51.0,45.0,69.0,65.0,41.0,46.0,68.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,11.0,11.0,11.0,4.0,0.6363636363636364
48.0,17.0,80.0,50.0,74.0,25.0,44.0,35.0,36.0,7.0,73.0,9.0,17.0,94.0,62.0,88.0,19.0,51.0,12.0,102.0,6.0,1,0.7818248457219384,F,4.5,1.0,3,0.7818248457219384,12.0,12.0,11.0,4.0,0.6363636363636364
49.0,67.0,74.0,48.0,53.0,40.0,53.0,33.0,19.0,54.0,14.0,27.0,67.0,36.0,48.0,71.0,46.0,17.0,67.0,2.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,12.0,12.0,12.0,4.0,0.6666666666666667
31.0,36.0,30.0,50.0,19.0,74.0,78.0,41.0,94.0,47.0,22.0,61.0,70.0,18.0,19.0,48.0,62.0,2.0,32.0,99.0,1.0,0,0.7818248457219384,F,4.5,0.0,3,0.7818248457219384,12.0,12.0,13.0,4.0,0.6923076923076923
