X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
67.0,33.0,79.0,77.0,27.0,81.0,1.0,76.0,36.0,42.0,74.0,52.0,69.0,49.0,61.0,9.0,66.0,14.0,32.0,76.0,1.0,0,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,0.0,0.0,1.0,0.0,0.0
52.0,47.0,76.0,84.0,5.0,83.0,11.0,72.0,43.0,2.0,66.0,17.0,5.0,77.0,1.0,33.0,57.0,74.0,42.0,72.0,10.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,1.0,1.0,1.0,0.0,1.0
98.0,44.0,7.0,109.0,49.0,40.0,20.0,91.0,47.0,24.0,83.0,31.0,31.0,29.0,32.0,42.0,79.0,62.0,37.0,21.0,1.0,0,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,1.0,1.0,2.0,0.0,1.0
57.0,9.0,6.0,58.0,8.0,47.0,20.0,44.0,35.0,18.0,86.0,65.0,51.0,29.0,42.0,70.0,60.0,32.0,16.0,68.0,1.0,0,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,1.0,1.0,3.0,0.0,1.0
21.0,29.0,59.0,93.0,66.0,50.0,20.0,45.0,74.0,6.0,44.0,1.0,18.0,75.0,3.0,21.0,76.0,36.0,11.0,67.0,10.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,2.0,2.0,3.0,0.0,1.0
79.0,8.0,9.0,81.0,27.0,78.0,1.0,79.0,5.0,42.0,36.0,43.0,49.0,36.0,30.0,65.0,76.0,12.0,35.0,21.0,1.0,0,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,2.0,2.0,4.0,0.0,1.0
30.0,20.0,68.0,6.0,67.0,87.0,18.0,10.0,1.0,63.0,63.0,17.0,72.0,59.0,71.0,65.0,48.0,19.0,13.0,79.0,9.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,3.0,3.0,4.0,0.0,1.0
59.0,32.0,4.0,50.0,69.0,25.0,20.0,65.0,18.0,64.0,30.0,54.0,73.0,59.0,44.0,70.0,66.0,56.0,31.0,25.0,1.0,1,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,3.0,3.0,5.0,1.0,0.8
79.0,33.0,25.0,36.0,44.0,30.0,18.0,65.0,25.0,30.0,58.0,8.0,5.0,66.0,17.0,42.0,58.0,56.0,14.0,80.0,10.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,4.0,4.0,5.0,1.0,0.8
3.0,9.0,18.0,4.0,9.0,22.0,8.0,10.0,15.0,41.0,83.0,49.0,33.0,10.0,39.0,39.0,32.0,14.0,35.0,16.0,1.0,0,0.7584856786448896,F,8.5,0.0,2,0.7584856786448896,4.0,4.0,6.0,1.0,0.8333333333333334
80.0,3.0,21.0,48.0,35.0,40.0,20.0,28.0,41.0,5.0,80.0,35.0,43.0,23.0,78.0,27.0,73.0,71.0,51.0,42.0,10.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,5.0,5.0,6.0,1.0,0.8333333333333334
98.0,22.0,68.0,14.0,27.0,20.0,12.0,9.0,5.0,10.0,65.0,37.0,16.0,27.0,11.0,23.0,20.0,77.0,59.0,32.0,10.0,1,0.7584856786448896,F,8.5,1.0,2,0.7584856786448896,6.0,6.0,6.0,1.0,0.8333333333333334
