X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
85.0,20.0,14.0,98.0,52.0,56.0,31.0,93.0,47.0,18.0,57.0,65.0,13.0,41.0,44.0,70.0,62.0,30.0,25.0,76.0,1.0,1,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,0.0,0.0,1.0,1.0,0.0
71.0,44.0,86.0,17.0,8.0,28.0,33.0,39.0,37.0,56.0,50.0,58.0,18.0,5.0,72.0,65.0,33.0,67.0,21.0,62.0,8.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,1.0,1.0,1.0,1.0,0.0
98.0,5.0,13.0,7.0,59.0,26.0,81.0,57.0,47.0,46.0,56.0,79.0,27.0,3.0,55.0,33.0,17.0,46.0,40.0,7.0,4.0,1,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,1.0,1.0,2.0,2.0,0.0
71.0,62.0,72.0,25.0,13.0,70.0,7.0,40.0,83.0,62.0,83.0,74.0,11.0,10.0,47.0,63.0,1.0,49.0,25.0,58.0,1.0,1,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,1.0,1.0,3.0,3.0,0.0
71.0,51.0,25.0,60.0,18.0,89.0,82.0,69.0,83.0,28.0,11.0,33.0,18.0,11.0,58.0,39.0,84.0,32.0,26.0,22.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,1.0,1.0,4.0,3.0,0.25
96.0,51.0,2.0,77.0,25.0,10.0,50.0,7.0,40.0,50.0,83.0,25.0,54.0,3.0,76.0,8.0,64.0,71.0,46.0,86.0,5.0,1,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,1.0,1.0,5.0,4.0,0.19999999999999996
58.0,13.0,66.0,90.0,20.0,65.0,92.0,29.0,85.0,62.0,70.0,8.0,47.0,40.0,74.0,67.0,63.0,12.0,30.0,13.0,9.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,2.0,2.0,5.0,4.0,0.19999999999999996
44.0,37.0,68.0,37.0,53.0,25.0,76.0,44.0,3.0,2.0,36.0,68.0,15.0,76.0,10.0,51.0,63.0,2.0,32.0,16.0,10.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,3.0,3.0,5.0,4.0,0.19999999999999996
86.0,2.0,16.0,17.0,13.0,33.0,92.0,6.0,53.0,55.0,78.0,68.0,30.0,45.0,16.0,12.0,51.0,49.0,34.0,7.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,3.0,3.0,6.0,4.0,0.33333333333333337
81.0,54.0,84.0,33.0,58.0,39.0,58.0,71.0,26.0,28.0,86.0,37.0,43.0,20.0,1.0,7.0,32.0,67.0,36.0,67.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,3.0,3.0,7.0,4.0,0.4285714285714286
81.0,5.0,76.0,22.0,27.0,61.0,60.0,18.0,7.0,13.0,42.0,4.0,24.0,1.0,40.0,27.0,78.0,24.0,40.0,21.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,3.0,3.0,8.0,4.0,0.5
67.0,25.0,71.0,21.0,16.0,2.0,21.0,60.0,5.0,2.0,86.0,76.0,16.0,20.0,49.0,34.0,84.0,42.0,22.0,34.0,1.0,1,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,3.0,3.0,9.0,5.0,0.4444444444444444
31.0,72.0,39.0,105.0,16.0,53.0,49.0,76.0,1.0,28.0,80.0,41.0,73.0,59.0,6.0,42.0,53.0,85.0,42.0,79.0,10.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,4.0,4.0,9.0,5.0,0.4444444444444444
50.0,23.0,76.0,4.0,27.0,49.0,64.0,23.0,40.0,26.0,31.0,15.0,69.0,41.0,75.0,52.0,11.0,56.0,43.0,22.0,10.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,5.0,5.0,9.0,5.0,0.4444444444444444
42.0,12.0,48.0,71.0,61.0,81.0,31.0,34.0,5.0,2.0,86.0,45.0,38.0,71.0,12.0,70.0,6.0,91.0,25.0,54.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,5.0,5.0,10.0,5.0,0.5
61.0,4.0,39.0,6.0,60.0,65.0,35.0,89.0,66.0,46.0,69.0,57.0,3.0,11.0,48.0,11.0,1.0,49.0,40.0,51.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,5.0,5.0,11.0,5.0,0.5454545454545454
83.0,44.0,50.0,73.0,8.0,70.0,11.0,25.0,37.0,6.0,80.0,68.0,12.0,40.0,38.0,51.0,77.0,55.0,26.0,7.0,1.0,0,0.7526364879825387,F,6.5,0.0,4,0.7526364879825387,5.0,5.0,12.0,5.0,0.5833333333333333
63.0,13.0,53.0,93.0,47.0,2.0,41.0,16.0,1.0,70.0,78.0,74.0,36.0,67.0,77.0,27.0,69.0,46.0,31.0,13.0,10.0,1,0.7526364879825387,F,6.5,1.0,4,0.7526364879825387,6.0,6.0,12.0,5.0,0.5833333333333333
