X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
84.0,28.0,56.0,4.0,74.0,59.0,20.0,29.0,56.0,80.0,80.0,15.0,13.0,95.0,81.0,60.0,63.0,21.0,63.0,77.0,1.0,0,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,0.0,0.0,1.0,0.0,0.0
43.0,88.0,9.0,88.0,42.0,51.0,10.0,55.0,35.0,72.0,45.0,61.0,25.0,11.0,66.0,14.0,47.0,59.0,67.0,102.0,6.0,1,0.7851391060811432,F,3.5,1.0,7,0.7851391060811432,1.0,1.0,1.0,0.0,1.0
4.0,80.0,9.0,61.0,15.0,8.0,79.0,35.0,35.0,43.0,47.0,17.0,39.0,39.0,58.0,45.0,61.0,26.0,50.0,43.0,1.0,0,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,1.0,1.0,2.0,0.0,1.0
18.0,53.0,95.0,40.0,59.0,11.0,80.0,42.0,72.0,40.0,49.0,86.0,19.0,18.0,52.0,13.0,9.0,17.0,65.0,39.0,1.0,1,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,1.0,1.0,3.0,1.0,0.6666666666666667
28.0,36.0,69.0,74.0,43.0,43.0,76.0,76.0,36.0,46.0,45.0,47.0,44.0,39.0,41.0,45.0,61.0,61.0,34.0,89.0,6.0,1,0.7851391060811432,F,3.5,1.0,7,0.7851391060811432,2.0,2.0,3.0,1.0,0.6666666666666667
17.0,69.0,69.0,86.0,22.0,19.0,78.0,35.0,9.0,87.0,53.0,60.0,54.0,36.0,39.0,66.0,61.0,58.0,3.0,70.0,1.0,0,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,2.0,2.0,4.0,1.0,0.75
12.0,53.0,2.0,38.0,38.0,26.0,81.0,63.0,31.0,35.0,27.0,12.0,62.0,69.0,82.0,82.0,73.0,19.0,58.0,37.0,6.0,1,0.7851391060811432,F,3.5,1.0,7,0.7851391060811432,3.0,3.0,4.0,1.0,0.75
43.0,6.0,69.0,9.0,73.0,36.0,33.0,63.0,11.0,69.0,29.0,42.0,37.0,33.0,91.0,58.0,30.0,33.0,67.0,91.0,6.0,1,0.7851391060811432,F,3.5,1.0,7,0.7851391060811432,4.0,4.0,4.0,1.0,0.75
82.0,86.0,100.0,68.0,11.0,17.0,84.0,37.0,35.0,49.0,28.0,57.0,53.0,64.0,77.0,30.0,30.0,17.0,56.0,87.0,1.0,0,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,4.0,4.0,5.0,1.0,0.8
55.0,67.0,94.0,60.0,68.0,89.0,78.0,78.0,33.0,5.0,39.0,7.0,11.0,85.0,82.0,56.0,5.0,42.0,63.0,18.0,1.0,0,0.7851391060811432,F,3.5,0.0,7,0.7851391060811432,4.0,4.0,6.0,1.0,0.8333333333333334
