X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
85.0,20.0,14.0,98.0,52.0,56.0,31.0,93.0,47.0,18.0,57.0,65.0,13.0,41.0,44.0,70.0,62.0,30.0,25.0,76.0,1.0,1,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,0.0,0.0,1.0,1.0,0.0
71.0,44.0,86.0,17.0,8.0,28.0,33.0,39.0,37.0,56.0,50.0,58.0,18.0,5.0,72.0,65.0,33.0,67.0,21.0,62.0,8.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,1.0,1.0,1.0,1.0,0.0
39.0,13.0,25.0,105.0,27.0,32.0,31.0,29.0,35.0,37.0,35.0,38.0,67.0,13.0,33.0,65.0,66.0,13.0,22.0,91.0,1.0,1,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,1.0,1.0,2.0,2.0,0.0
41.0,44.0,45.0,93.0,27.0,49.0,27.0,79.0,66.0,67.0,36.0,52.0,24.0,64.0,53.0,8.0,51.0,80.0,57.0,75.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,1.0,1.0,3.0,2.0,0.33333333333333337
52.0,3.0,87.0,46.0,12.0,73.0,41.0,32.0,15.0,28.0,65.0,56.0,71.0,75.0,3.0,58.0,62.0,17.0,38.0,67.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,2.0,2.0,3.0,2.0,0.33333333333333337
16.0,48.0,6.0,80.0,53.0,30.0,76.0,29.0,37.0,10.0,86.0,63.0,67.0,55.0,43.0,48.0,84.0,13.0,57.0,34.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,2.0,2.0,4.0,2.0,0.5
65.0,14.0,28.0,3.0,65.0,85.0,31.0,91.0,41.0,2.0,15.0,43.0,36.0,11.0,55.0,68.0,58.0,36.0,40.0,36.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,2.0,2.0,5.0,2.0,0.6
96.0,11.0,36.0,9.0,73.0,49.0,7.0,53.0,5.0,24.0,44.0,7.0,12.0,71.0,78.0,48.0,10.0,29.0,57.0,35.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,3.0,3.0,5.0,2.0,0.6
83.0,44.0,50.0,73.0,8.0,70.0,11.0,25.0,37.0,6.0,80.0,68.0,12.0,40.0,38.0,51.0,77.0,55.0,26.0,7.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,3.0,3.0,6.0,2.0,0.6666666666666667
14.0,29.0,87.0,103.0,65.0,89.0,41.0,11.0,85.0,28.0,36.0,38.0,18.0,27.0,1.0,27.0,47.0,33.0,17.0,31.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,4.0,4.0,6.0,2.0,0.6666666666666667
3.0,14.0,6.0,77.0,40.0,64.0,91.0,63.0,5.0,2.0,35.0,17.0,68.0,20.0,19.0,8.0,10.0,12.0,57.0,93.0,1.0,1,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,4.0,4.0,7.0,3.0,0.5714285714285714
16.0,9.0,39.0,86.0,21.0,42.0,31.0,70.0,57.0,16.0,76.0,45.0,3.0,11.0,55.0,22.0,62.0,70.0,21.0,76.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,4.0,4.0,8.0,3.0,0.625
61.0,4.0,39.0,6.0,60.0,65.0,35.0,89.0,66.0,46.0,69.0,57.0,3.0,11.0,48.0,11.0,1.0,49.0,40.0,51.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,4.0,4.0,9.0,3.0,0.6666666666666667
42.0,12.0,48.0,71.0,61.0,81.0,31.0,34.0,5.0,2.0,86.0,45.0,38.0,71.0,12.0,70.0,6.0,91.0,25.0,54.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,4.0,4.0,10.0,3.0,0.7
39.0,13.0,70.0,59.0,65.0,37.0,31.0,20.0,43.0,26.0,40.0,68.0,11.0,54.0,73.0,60.0,79.0,53.0,56.0,86.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,5.0,5.0,10.0,3.0,0.7
50.0,23.0,76.0,4.0,27.0,49.0,64.0,23.0,40.0,26.0,31.0,15.0,69.0,41.0,75.0,52.0,11.0,56.0,43.0,22.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,6.0,6.0,10.0,3.0,0.7
31.0,72.0,39.0,105.0,16.0,53.0,49.0,76.0,1.0,28.0,80.0,41.0,73.0,59.0,6.0,42.0,53.0,85.0,42.0,79.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,7.0,7.0,10.0,3.0,0.7
4.0,7.0,37.0,90.0,42.0,83.0,31.0,12.0,41.0,10.0,86.0,21.0,69.0,45.0,54.0,63.0,9.0,71.0,29.0,86.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,7.0,7.0,11.0,3.0,0.7272727272727273
43.0,8.0,60.0,67.0,11.0,30.0,92.0,41.0,37.0,63.0,63.0,46.0,68.0,29.0,37.0,61.0,4.0,32.0,57.0,3.0,1.0,1,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,7.0,7.0,12.0,4.0,0.6666666666666667
96.0,33.0,84.0,102.0,29.0,57.0,29.0,91.0,7.0,63.0,44.0,72.0,12.0,27.0,44.0,22.0,32.0,78.0,40.0,49.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,7.0,7.0,13.0,4.0,0.6923076923076923
96.0,36.0,18.0,89.0,27.0,50.0,9.0,89.0,53.0,39.0,3.0,12.0,55.0,32.0,67.0,37.0,23.0,12.0,38.0,68.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,7.0,7.0,14.0,4.0,0.7142857142857143
30.0,47.0,11.0,88.0,13.0,89.0,71.0,29.0,57.0,37.0,28.0,70.0,68.0,1.0,77.0,19.0,10.0,73.0,21.0,80.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,8.0,8.0,14.0,4.0,0.7142857142857143
39.0,46.0,69.0,77.0,60.0,44.0,7.0,12.0,33.0,46.0,80.0,56.0,46.0,67.0,77.0,12.0,76.0,67.0,41.0,67.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,9.0,9.0,14.0,4.0,0.7142857142857143
85.0,12.0,13.0,73.0,67.0,86.0,86.0,38.0,59.0,26.0,86.0,59.0,16.0,73.0,16.0,16.0,10.0,6.0,46.0,93.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,9.0,9.0,15.0,4.0,0.7333333333333334
56.0,55.0,6.0,37.0,8.0,89.0,47.0,28.0,82.0,52.0,52.0,68.0,5.0,12.0,5.0,25.0,57.0,58.0,42.0,76.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,10.0,10.0,15.0,4.0,0.7333333333333334
60.0,27.0,88.0,61.0,16.0,36.0,22.0,52.0,58.0,12.0,44.0,20.0,2.0,43.0,77.0,63.0,58.0,32.0,48.0,34.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,11.0,11.0,15.0,4.0,0.7333333333333334
13.0,9.0,39.0,53.0,27.0,46.0,23.0,9.0,47.0,55.0,40.0,54.0,73.0,20.0,3.0,11.0,54.0,39.0,61.0,13.0,10.0,1,0.7654669205773189,F,6.5,1.0,4,0.7654669205773189,12.0,12.0,15.0,4.0,0.7333333333333334
96.0,33.0,69.0,107.0,6.0,30.0,1.0,57.0,83.0,42.0,63.0,74.0,43.0,59.0,4.0,72.0,79.0,32.0,23.0,93.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,12.0,12.0,16.0,4.0,0.75
88.0,7.0,29.0,105.0,28.0,78.0,54.0,5.0,72.0,10.0,77.0,61.0,18.0,27.0,7.0,65.0,44.0,1.0,42.0,55.0,1.0,1,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,12.0,12.0,17.0,5.0,0.7058823529411764
22.0,4.0,6.0,49.0,31.0,80.0,7.0,79.0,40.0,69.0,61.0,56.0,43.0,37.0,44.0,11.0,60.0,85.0,26.0,18.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,12.0,12.0,18.0,5.0,0.7222222222222222
3.0,44.0,45.0,26.0,71.0,67.0,72.0,73.0,25.0,50.0,44.0,41.0,50.0,1.0,32.0,14.0,75.0,17.0,56.0,34.0,1.0,0,0.7654669205773189,F,6.5,0.0,4,0.7654669205773189,12.0,12.0,19.0,5.0,0.736842105263158
