X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
12.0,21.0,47.0,89.0,51.0,19.0,37.0,69.0,72.0,59.0,89.0,66.0,49.0,36.0,23.0,76.0,44.0,70.0,73.0,26.0,41.0,51.0,13.0,68.0,88.0,40.0,66.0,75.0,77.0,43.0,61.0,64.0,73.0,52.0,6.0,1.0,5.0,55.0,58.0,69.0,48.0,51.0,17.0,31.0,72.0,71.0,4.0,20.0,12.0,59.0,55.0,0,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,1.0,0.0,0.0,0.0,0.0
55.0,69.0,28.0,52.0,67.0,28.0,64.0,69.0,80.0,14.0,44.0,58.0,66.0,42.0,71.0,76.0,25.0,71.0,71.0,21.0,10.0,72.0,71.0,44.0,59.0,7.0,39.0,98.0,34.0,87.0,57.0,30.0,75.0,44.0,70.0,46.0,54.0,31.0,93.0,83.0,2.0,17.0,32.0,9.0,49.0,78.0,29.0,9.0,33.0,54.0,26.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,2.0,1.0,0.0,0.0,0.5
54.0,17.0,2.0,77.0,50.0,53.0,50.0,50.0,18.0,63.0,46.0,62.0,44.0,38.0,45.0,21.0,78.0,28.0,21.0,43.0,82.0,51.0,79.0,60.0,59.0,88.0,16.0,100.0,91.0,31.0,36.0,60.0,64.0,34.0,22.0,34.0,47.0,34.0,13.0,64.0,18.0,48.0,50.0,57.0,45.0,84.0,4.0,8.0,33.0,69.0,58.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,3.0,2.0,0.0,0.0,0.6666666666666666
80.0,10.0,69.0,25.0,76.0,83.0,55.0,43.0,38.0,53.0,33.0,66.0,70.0,72.0,50.0,36.0,13.0,79.0,67.0,63.0,83.0,11.0,15.0,13.0,88.0,66.0,56.0,54.0,57.0,63.0,72.0,43.0,46.0,63.0,35.0,1.0,31.0,33.0,45.0,17.0,9.0,55.0,9.0,83.0,39.0,42.0,37.0,32.0,44.0,7.0,23.0,0,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,4.0,2.0,0.0,0.0,0.5
76.0,67.0,22.0,40.0,49.0,83.0,73.0,32.0,51.0,39.0,19.0,12.0,5.0,39.0,9.0,84.0,76.0,57.0,30.0,16.0,47.0,62.0,29.0,74.0,93.0,3.0,48.0,62.0,83.0,2.0,8.0,64.0,21.0,51.0,37.0,34.0,18.0,42.0,52.0,62.0,73.0,43.0,48.0,72.0,60.0,45.0,27.0,34.0,33.0,23.0,41.0,0,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,5.0,2.0,0.0,0.0,0.4
20.0,77.0,45.0,22.0,65.0,32.0,96.0,16.0,7.0,52.0,10.0,16.0,62.0,34.0,32.0,7.0,11.0,36.0,10.0,36.0,17.0,51.0,51.0,30.0,73.0,30.0,34.0,27.0,55.0,87.0,50.0,69.0,54.0,45.0,39.0,30.0,49.0,58.0,79.0,48.0,33.0,1.0,38.0,40.0,36.0,47.0,49.0,2.0,67.0,42.0,1.0,0,0.7203921330701444,F,3.5,0.0,3,0.7203921330701444,5.0,2.0,1.0,0.0,0.4
85.0,6.0,67.0,73.0,81.0,86.0,67.0,59.0,59.0,48.0,50.0,64.0,45.0,72.0,50.0,34.0,64.0,56.0,15.0,24.0,84.0,58.0,53.0,44.0,80.0,80.0,58.0,29.0,58.0,8.0,24.0,28.0,1.0,63.0,66.0,25.0,46.0,47.0,55.0,50.0,66.0,51.0,13.0,15.0,36.0,31.0,11.0,20.0,19.0,73.0,63.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,6.0,3.0,1.0,0.0,0.5
28.0,64.0,69.0,32.0,63.0,28.0,25.0,1.0,2.0,9.0,65.0,24.0,62.0,62.0,60.0,7.0,83.0,43.0,70.0,73.0,47.0,43.0,10.0,86.0,84.0,4.0,68.0,56.0,29.0,63.0,60.0,72.0,29.0,70.0,61.0,44.0,56.0,9.0,18.0,27.0,9.0,47.0,29.0,4.0,3.0,84.0,77.0,12.0,51.0,15.0,57.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,7.0,4.0,1.0,0.0,0.5714285714285714
79.0,6.0,6.0,18.0,68.0,14.0,50.0,14.0,8.0,29.0,64.0,90.0,71.0,54.0,76.0,38.0,33.0,52.0,25.0,74.0,3.0,37.0,71.0,15.0,88.0,81.0,60.0,6.0,59.0,64.0,33.0,54.0,73.0,14.0,85.0,27.0,56.0,70.0,67.0,22.0,14.0,26.0,44.0,23.0,67.0,49.0,7.0,28.0,40.0,66.0,51.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,8.0,5.0,1.0,0.0,0.625
54.0,67.0,62.0,14.0,84.0,14.0,72.0,63.0,78.0,37.0,44.0,52.0,6.0,73.0,50.0,62.0,63.0,48.0,55.0,54.0,24.0,56.0,13.0,54.0,70.0,80.0,40.0,88.0,82.0,45.0,36.0,56.0,14.0,70.0,85.0,53.0,5.0,69.0,5.0,71.0,43.0,15.0,18.0,64.0,65.0,42.0,31.0,20.0,69.0,46.0,55.0,1,0.7203921330701444,F,3.5,1.0,3,0.7203921330701444,9.0,6.0,1.0,0.0,0.6666666666666666
