X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
18.0,67.0,7.0,48.0,30.0,87.0,84.0,30.0,46.0,63.0,44.0,61.0,82.0,93.0,69.0,43.0,31.0,13.0,53.0,100.0,6.0,1,0.8363840008419589,F,3.5,1.0,6,0.8363840008419589,1.0,1.0,0.0,0.0,1.0
45.0,47.0,86.0,55.0,34.0,87.0,2.0,74.0,33.0,66.0,58.0,59.0,74.0,55.0,61.0,13.0,71.0,15.0,33.0,89.0,1.0,0,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,1.0,1.0,1.0,0.0,1.0
54.0,48.0,78.0,54.0,59.0,49.0,78.0,31.0,29.0,32.0,4.0,14.0,31.0,20.0,65.0,29.0,82.0,42.0,63.0,43.0,6.0,1,0.8363840008419589,F,3.5,1.0,6,0.8363840008419589,2.0,2.0,1.0,0.0,1.0
54.0,45.0,30.0,28.0,30.0,34.0,8.0,58.0,21.0,55.0,17.0,52.0,15.0,36.0,61.0,39.0,41.0,26.0,7.0,102.0,1.0,0,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,2.0,2.0,2.0,0.0,1.0
43.0,88.0,59.0,95.0,52.0,42.0,82.0,42.0,76.0,48.0,82.0,52.0,46.0,33.0,67.0,45.0,28.0,26.0,74.0,62.0,1.0,1,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,2.0,2.0,3.0,1.0,0.6666666666666667
41.0,56.0,65.0,60.0,67.0,43.0,45.0,37.0,67.0,12.0,22.0,59.0,37.0,62.0,56.0,5.0,53.0,18.0,8.0,102.0,1.0,0,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,2.0,2.0,4.0,1.0,0.75
28.0,49.0,79.0,64.0,77.0,78.0,60.0,55.0,59.0,74.0,41.0,77.0,19.0,21.0,69.0,1.0,30.0,12.0,52.0,15.0,6.0,1,0.8363840008419589,F,3.5,1.0,6,0.8363840008419589,3.0,3.0,4.0,1.0,0.75
47.0,42.0,69.0,35.0,34.0,17.0,48.0,52.0,1.0,83.0,53.0,80.0,34.0,35.0,54.0,1.0,65.0,52.0,58.0,34.0,1.0,0,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,3.0,3.0,5.0,1.0,0.8
52.0,51.0,73.0,53.0,27.0,48.0,76.0,33.0,85.0,48.0,27.0,52.0,17.0,40.0,58.0,45.0,78.0,38.0,75.0,37.0,6.0,1,0.8363840008419589,F,3.5,1.0,6,0.8363840008419589,4.0,4.0,5.0,1.0,0.8
76.0,34.0,78.0,53.0,33.0,57.0,15.0,62.0,74.0,39.0,75.0,9.0,63.0,1.0,60.0,68.0,55.0,32.0,71.0,51.0,1.0,0,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,4.0,4.0,6.0,1.0,0.8333333333333334
30.0,53.0,81.0,95.0,42.0,31.0,79.0,61.0,90.0,38.0,41.0,40.0,3.0,50.0,71.0,66.0,55.0,32.0,67.0,89.0,6.0,1,0.8363840008419589,F,3.5,1.0,6,0.8363840008419589,5.0,5.0,6.0,1.0,0.8333333333333334
84.0,41.0,30.0,69.0,77.0,3.0,60.0,45.0,8.0,80.0,16.0,9.0,25.0,18.0,57.0,87.0,55.0,17.0,67.0,62.0,1.0,1,0.8363840008419589,F,3.5,0.0,6,0.8363840008419589,5.0,5.0,7.0,2.0,0.7142857142857143
