X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y,Improvement,TREATMENT_NAME,MinTreatment,FollowRec,GroupId,ABS_Improvement,Total_Nbr_Follow_Rec,Total_Y_Follow_Rec,Total_Nbr_Not_Follow_Rec,Total_Y_Not_Follow_Rec,UPLIFT
20.0,74.0,41.0,2.0,15.0,31.0,73.0,53.0,82.0,58.0,38.0,44.0,74.0,1.0,23.0,69.0,49.0,54.0,70.0,100.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,0.0,0.0,1.0,0.0,0.0
84.0,36.0,33.0,32.0,32.0,65.0,51.0,17.0,27.0,38.0,23.0,86.0,74.0,39.0,13.0,7.0,84.0,37.0,55.0,83.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,1.0,1.0,1.0,0.0,1.0
28.0,79.0,67.0,18.0,29.0,65.0,60.0,63.0,72.0,88.0,28.0,52.0,24.0,82.0,2.0,69.0,46.0,58.0,20.0,47.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,1.0,1.0,2.0,0.0,1.0
4.0,41.0,14.0,69.0,75.0,43.0,56.0,76.0,43.0,91.0,48.0,59.0,15.0,44.0,6.0,61.0,80.0,15.0,24.0,47.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,2.0,2.0,2.0,0.0,1.0
38.0,33.0,13.0,22.0,66.0,10.0,15.0,55.0,36.0,69.0,23.0,88.0,15.0,95.0,17.0,78.0,65.0,41.0,7.0,71.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,3.0,3.0,2.0,0.0,1.0
84.0,41.0,36.0,23.0,35.0,58.0,25.0,35.0,89.0,77.0,22.0,88.0,85.0,38.0,10.0,74.0,84.0,56.0,33.0,98.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,4.0,4.0,2.0,0.0,1.0
76.0,47.0,93.0,26.0,55.0,34.0,25.0,22.0,25.0,7.0,59.0,37.0,67.0,83.0,4.0,29.0,1.0,55.0,67.0,101.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,4.0,4.0,3.0,0.0,1.0
30.0,23.0,17.0,60.0,15.0,3.0,78.0,78.0,12.0,73.0,72.0,47.0,37.0,60.0,7.0,29.0,61.0,42.0,68.0,68.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,5.0,5.0,3.0,0.0,1.0
23.0,46.0,59.0,64.0,37.0,43.0,15.0,42.0,92.0,38.0,43.0,86.0,12.0,29.0,19.0,68.0,85.0,31.0,37.0,101.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,5.0,5.0,4.0,0.0,1.0
4.0,49.0,9.0,75.0,57.0,43.0,73.0,55.0,35.0,82.0,33.0,67.0,31.0,38.0,27.0,69.0,65.0,48.0,61.0,83.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,6.0,6.0,4.0,0.0,1.0
45.0,17.0,60.0,73.0,44.0,16.0,1.0,78.0,9.0,43.0,67.0,89.0,37.0,43.0,10.0,37.0,41.0,16.0,40.0,63.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,6.0,6.0,5.0,1.0,0.8
69.0,41.0,75.0,53.0,54.0,16.0,70.0,42.0,11.0,63.0,55.0,33.0,7.0,19.0,10.0,45.0,63.0,14.0,5.0,91.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,6.0,6.0,6.0,2.0,0.6666666666666667
32.0,32.0,59.0,48.0,17.0,17.0,43.0,35.0,88.0,55.0,18.0,88.0,74.0,74.0,6.0,84.0,15.0,34.0,25.0,39.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,6.0,6.0,7.0,2.0,0.7142857142857143
43.0,53.0,7.0,8.0,59.0,43.0,78.0,76.0,21.0,10.0,47.0,86.0,21.0,5.0,15.0,80.0,30.0,7.0,20.0,81.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,6.0,6.0,8.0,3.0,0.625
30.0,68.0,74.0,53.0,6.0,28.0,3.0,35.0,90.0,91.0,22.0,70.0,70.0,39.0,30.0,35.0,46.0,21.0,37.0,63.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,6.0,6.0,9.0,3.0,0.6666666666666667
18.0,75.0,66.0,32.0,13.0,20.0,12.0,29.0,33.0,61.0,39.0,38.0,76.0,93.0,1.0,47.0,61.0,49.0,31.0,95.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,7.0,7.0,9.0,3.0,0.6666666666666667
14.0,86.0,57.0,53.0,68.0,13.0,5.0,13.0,74.0,12.0,53.0,79.0,67.0,24.0,10.0,69.0,79.0,28.0,68.0,2.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,7.0,7.0,10.0,4.0,0.6
31.0,83.0,57.0,2.0,46.0,22.0,83.0,24.0,11.0,41.0,44.0,56.0,65.0,58.0,19.0,68.0,84.0,32.0,53.0,87.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,8.0,8.0,10.0,4.0,0.6
28.0,72.0,69.0,76.0,73.0,65.0,31.0,31.0,44.0,14.0,60.0,64.0,74.0,45.0,29.0,61.0,30.0,28.0,77.0,60.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,8.0,8.0,11.0,5.0,0.5454545454545454
9.0,43.0,65.0,9.0,46.0,42.0,25.0,29.0,36.0,14.0,54.0,77.0,20.0,93.0,15.0,3.0,78.0,58.0,21.0,47.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,9.0,9.0,11.0,5.0,0.5454545454545454
45.0,53.0,32.0,2.0,57.0,1.0,71.0,78.0,15.0,85.0,22.0,41.0,34.0,5.0,21.0,82.0,15.0,39.0,31.0,6.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,9.0,9.0,12.0,5.0,0.5833333333333333
9.0,17.0,49.0,40.0,34.0,54.0,25.0,5.0,46.0,82.0,28.0,59.0,80.0,24.0,6.0,14.0,57.0,31.0,63.0,11.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,10.0,10.0,12.0,5.0,0.5833333333333333
32.0,86.0,59.0,36.0,37.0,8.0,45.0,79.0,9.0,85.0,45.0,44.0,31.0,85.0,28.0,69.0,84.0,41.0,35.0,32.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,10.0,10.0,13.0,5.0,0.6153846153846154
9.0,6.0,36.0,53.0,46.0,1.0,40.0,52.0,30.0,66.0,28.0,74.0,22.0,39.0,10.0,50.0,7.0,48.0,63.0,91.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,10.0,10.0,14.0,5.0,0.6428571428571428
4.0,19.0,2.0,74.0,55.0,26.0,46.0,23.0,86.0,35.0,41.0,33.0,16.0,29.0,15.0,24.0,10.0,42.0,32.0,86.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,11.0,11.0,14.0,5.0,0.6428571428571428
4.0,43.0,78.0,5.0,8.0,33.0,51.0,46.0,44.0,64.0,18.0,52.0,18.0,87.0,21.0,11.0,15.0,18.0,12.0,39.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,11.0,11.0,15.0,5.0,0.6666666666666667
76.0,34.0,37.0,57.0,38.0,55.0,67.0,15.0,71.0,15.0,16.0,33.0,76.0,20.0,19.0,13.0,19.0,15.0,3.0,25.0,4.0,0,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,12.0,11.0,15.0,5.0,0.5833333333333333
84.0,8.0,9.0,48.0,28.0,34.0,48.0,40.0,89.0,89.0,61.0,83.0,73.0,36.0,15.0,45.0,55.0,33.0,23.0,23.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,13.0,12.0,15.0,5.0,0.5897435897435899
46.0,42.0,69.0,11.0,13.0,69.0,76.0,55.0,17.0,94.0,53.0,52.0,52.0,33.0,27.0,48.0,19.0,51.0,23.0,89.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,13.0,12.0,16.0,5.0,0.6105769230769231
47.0,67.0,81.0,73.0,75.0,54.0,77.0,42.0,71.0,15.0,41.0,67.0,17.0,92.0,29.0,17.0,11.0,37.0,7.0,102.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,13.0,12.0,17.0,6.0,0.5701357466063348
46.0,78.0,11.0,15.0,3.0,45.0,7.0,24.0,74.0,54.0,18.0,77.0,79.0,32.0,15.0,45.0,49.0,61.0,74.0,22.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,13.0,12.0,18.0,7.0,0.5341880341880343
41.0,68.0,79.0,36.0,68.0,54.0,1.0,44.0,35.0,91.0,28.0,86.0,45.0,87.0,17.0,27.0,49.0,7.0,37.0,81.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,14.0,13.0,18.0,7.0,0.5396825396825398
17.0,17.0,20.0,50.0,18.0,51.0,69.0,37.0,35.0,77.0,45.0,63.0,58.0,36.0,28.0,33.0,6.0,49.0,63.0,93.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,15.0,14.0,18.0,7.0,0.5444444444444445
30.0,83.0,51.0,48.0,59.0,43.0,83.0,39.0,65.0,80.0,45.0,83.0,71.0,1.0,17.0,74.0,30.0,54.0,52.0,16.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,15.0,14.0,19.0,8.0,0.512280701754386
82.0,47.0,23.0,17.0,1.0,66.0,6.0,10.0,38.0,35.0,53.0,54.0,11.0,33.0,16.0,79.0,65.0,29.0,65.0,43.0,1.0,1,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,15.0,14.0,20.0,9.0,0.48333333333333334
17.0,15.0,30.0,10.0,75.0,68.0,41.0,51.0,46.0,91.0,69.0,74.0,83.0,36.0,19.0,11.0,26.0,19.0,63.0,19.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,16.0,15.0,20.0,9.0,0.4875
79.0,21.0,59.0,28.0,28.0,17.0,65.0,76.0,81.0,38.0,41.0,83.0,11.0,20.0,19.0,79.0,80.0,4.0,62.0,23.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,17.0,16.0,20.0,9.0,0.49117647058823527
51.0,47.0,59.0,43.0,15.0,65.0,47.0,29.0,46.0,51.0,20.0,42.0,82.0,83.0,28.0,43.0,63.0,58.0,63.0,23.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,17.0,16.0,21.0,9.0,0.5126050420168067
17.0,18.0,87.0,75.0,7.0,42.0,78.0,22.0,15.0,72.0,45.0,84.0,84.0,24.0,17.0,72.0,39.0,33.0,75.0,77.0,1.0,0,0.8747516989079117,F,2.5,0.0,3,0.8747516989079117,17.0,16.0,22.0,9.0,0.5320855614973261
16.0,23.0,36.0,53.0,17.0,42.0,51.0,23.0,88.0,78.0,45.0,80.0,25.0,83.0,19.0,63.0,27.0,16.0,9.0,34.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,18.0,17.0,22.0,9.0,0.5353535353535352
28.0,69.0,30.0,15.0,1.0,42.0,78.0,39.0,15.0,54.0,51.0,65.0,80.0,8.0,1.0,26.0,57.0,47.0,71.0,2.0,6.0,1,0.8747516989079117,F,2.5,1.0,3,0.8747516989079117,19.0,18.0,22.0,9.0,0.5382775119617225
