X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,F,Y
-0.6594612129404511,0.7242848419892252,0.979420001703494,-0.7436877283860076,1.4411009043358949,-1.1233313472780984,1.0025474316635803,1.4002531019633817,-1.4965483710712375,0.7638365561643256,-1.383901451425115,0.4444748179369141,-1.3923628030043784,-0.3588552481945842,-0.2409525944606344,0.29435173029997497,0.3325153132582077,-0.4511524862697722,1.0009629438166323,0.8182431015266337,0.0,0
-0.4108093668616394,-0.4922123511732016,0.6844944560181722,-0.07750216114396638,1.1991288565130112,-0.14564722746727268,-0.44165635617905263,-0.6610201058601933,-0.10260179268655777,-0.3028407953433489,-0.3831577394123529,1.1100217654488058,-1.1559848267622288,0.4613794086381878,1.0661181816039071,0.6005258461141761,1.3706057282841713,0.2102755593076524,0.3850802184134967,1.5566297667676319,1.0,1
-0.35410469277996204,0.015983136434309164,-0.0532708101227532,0.2982247085218929,1.5521376981050363,0.9298583579833596,-0.4375583318629034,-0.1848293078738741,-0.551179006673884,-0.4413538949364828,1.3576896176057422,0.11625324934228246,0.14287412697057186,0.35331992481937663,0.1391488176901167,-0.008843194079776523,0.7824264069547532,0.820937408484581,-0.5555735319941891,1.0108741459514423,0.0,0
0.7627870254034531,1.6779492748759164,-0.2391067110256621,-1.1392085694962804,0.4561414548053779,0.8824467565593699,1.2916225661287486,-1.1925459597596708,-0.2001023909594264,-2.086900600013566,-0.7282797788742711,-0.3224413674173369,-0.02191175497644088,1.0690421213826555,0.5060188286427212,-0.9338731173519904,-0.054909883085966164,-0.8694148751444489,-0.4618934802895964,-0.059596236613700775,0.0,0
-0.4658171357424584,-0.8000360780415067,1.4743721714763225,1.2667050027236693,-0.08713141326240792,-0.14806941091668127,0.5269408666920719,0.7279130478697347,0.6827527571629587,1.4464474522028408,1.0048352342163993,-0.07798194235407603,-2.0597067299888208,-0.1602867322408252,-0.8766471212575734,-0.07806491566527989,-0.4993991253983309,-1.4739526663736735,-0.33050181670449114,-1.7586840023935992,0.0,0
1.3912346829716469,0.19713363682329504,-2.1157878388501814,-0.12523904968876756,0.8703786422895349,0.3948647421288756,-2.2478468713695268,0.03987245456761193,0.4716304680912756,0.4211624440884863,-0.8249955789881797,0.7557455522691354,1.0178885349566442,0.8402025357965014,-0.1520755336624123,1.6486802401368583,1.2845236044309958,-0.09988029617074064,-0.12045157759312596,0.463450002829804,0.0,0
0.14599185359451272,0.12560099525444818,-0.2871367873748079,-1.4459752955384937,-0.04045382397380595,1.8774873713264515,-1.1475739814816457,-0.30635197624755284,1.206942413501045,-0.10410115450059956,1.9523054393367063,-0.038325348501781965,1.2766921161201434,-0.5291156386104914,1.006079694200439,0.6625195048476076,-2.100626613181714,0.11087058608553443,2.2434609875651703,-0.5486100683112698,0.0,1
-0.18108590708043296,-0.1532408514476845,-2.3020892749071566,-1.2246437126018737,-0.7722138840155365,-0.6544913362651652,0.3421958152108471,1.1598042446454326,-0.6086986180596721,1.2992001280045575,0.2938966753753101,-0.5095051776314918,-0.5196933852859191,-0.05816536823314946,0.4575572290268078,-2.374764485059184,0.1823873152506163,0.2537073288974528,0.048412383004182165,-0.34344995014909563,0.0,0
-0.3330382543932449,-0.4948803884423589,0.11179681181110032,0.16997463393875026,-1.7202937421386892,1.8708928626858916,0.6603400517439855,0.3461060139400197,0.3987870970044726,-2.1188948278496897,-1.8746897042007244,1.5089517118512692,0.12236983216526524,0.9925042781584098,-0.09521775586930904,0.6950801391552259,-0.8025761517846335,0.19246538011019884,1.3589628406852952,0.15402211863807833,0.0,1
1.0956556796646484,0.23182842119569194,0.13700935202653713,0.5401770734050916,0.06951612040918084,-0.5547427202575292,-0.31251583456786364,-0.014976035818634657,-0.6718949207182886,-0.8469097069441067,-0.13771916372174292,-1.9448564404648603,0.3853175465344941,0.5597263443687859,0.5187730974403186,-0.3819094135620649,0.6162691125054777,0.7595691002065614,-0.4596401306051304,1.427328627122442,0.0,1
-0.6517640919378579,0.5578913419138771,-1.0838372606643256,0.5942306931765003,-0.8340235532422559,1.6435362561901583,0.8722531004848245,-0.4649494326958852,0.3300763873547705,0.16271103580102989,-0.8194643121857673,1.3119701387128082,0.9395803400317524,-1.8934191402625558,1.7349498636860168,-0.6131185632237096,-1.1530146676659352,0.9901318783141482,-0.6105486099548231,0.9940232593042152,1.0,1
-1.0634903297659364,0.5705852557883196,-1.4336125652625955,0.3514342999027718,0.6348566870671504,-0.3278337358015781,1.0890637364959368,-0.3812573546563258,-0.2532961296174268,-0.8554700657795509,1.4272934474411698,0.8582193008629275,0.8508898132516693,0.5330907553440329,-0.11530878920869644,0.2969089627086183,1.754106502074259,-1.2816934902440065,0.5169218833875285,-0.28385995479501824,0.0,0
-0.3834956823489619,-0.3101151294526353,0.5035012929300963,-0.3460605798411567,0.4082502154702579,0.05766029404914244,0.16382859143775072,-0.37312174328588177,0.7250957475341101,0.4785038464846491,0.6160515167078712,-1.6827548316963408,0.8368185272345227,-1.171207449977658,0.02232787817475789,-1.18444125218446,1.5439612213539986,-0.5406523426049984,0.9974731353737192,0.257535606514767,0.0,0
0.8664003374085708,-0.5600255566610606,-1.139051698709898,0.846599682330063,-0.0816514093778423,0.8941085747928615,1.168200905324442,1.4770501852444464,-0.5565105561747544,-0.03947066770649337,0.2332978339834299,-0.6018206985211526,-0.6563460208299235,-0.044789962214516484,-0.2088043161234351,-0.425118235353697,-0.7013464845094195,-0.8433145664746733,-0.9999767007274964,2.1500733657590656,0.0,1
0.8998665758737918,-0.1527478310969994,0.6327427572975617,0.19648249784354274,0.40885978955012253,-1.0784581803492497,0.7545037599060742,-0.05062189299237745,-1.1428460783108585,0.2702309528310745,0.6560911053727687,-0.16089991819377664,-1.96445231654348,-0.8550912820528404,-1.1711266559665492,0.031813834498670264,0.4553106884976413,-1.2766138680480288,-1.6470271126096672,0.9189131038493288,1.0,1
-0.4301853422896961,-0.10600783085480492,-0.1914916603313074,-1.0744728466077818,0.28662107351982435,-0.7393039140012307,-1.1552908259354897,0.2297587748817209,1.1409708793025817,0.052809798514558436,-0.5011229956515597,0.7518158564758421,0.12714613857266852,-0.7291173186065762,-0.2319286546001764,-0.7119087193087625,-0.4250398448973052,-0.8087817261752194,-1.2131155743582327,-0.4195828297317163,0.0,1
1.5305976254045446,-1.1353366596819308,-0.4421866398686194,-0.2337047123510204,-0.8833137106191263,-1.2070989524501974,0.6091156497451371,-0.17927622148528094,-0.14099674501457088,0.40467927911471424,1.9833601652124992,-1.129249094354546,0.14477397880289733,1.136930345722795,-0.6268228829990637,0.8146290211061956,-1.4600410490613769,0.2432651933535653,0.3959267664238295,0.4076578116350028,0.0,0
-0.7348631902397338,-1.940594479694924,1.1761329718715403,-0.9724540443442624,-0.44653367749322265,-1.984160162043767,-0.6468189189431657,-0.21173219911909685,0.0710025182157749,0.2847436253086675,-0.3871690673769006,-1.063747273423874,1.9551724946271485,0.33046486117868024,-1.8990564992851895,-0.5887866167901177,0.313857580866274,-1.2094723808323955,0.0666923183550919,-0.4044376947420037,1.0,1
-0.4747899746027565,-1.108528292122885,0.05365721622420935,0.572436916414453,1.4732070932605814,-1.1557307832961046,-0.8910759790752909,1.075658033542548,-0.34336956296620125,-0.5413249863112252,0.6883596474211522,-0.4350585042166358,0.6973541484806683,0.25904422777960306,0.778991455897009,2.4744490089702453,0.8799829896848081,0.1817292531063756,0.7215386877353415,-1.3470139853625127,0.0,0
